radius,density_log_10,pp fraction,pep fraction,hep fraction,7Be fraction,8B fraction,13N fraction,15O fraction,17F fraction
0.809,-1.15198,1.87612e-10,5.63098e-13,8.17734e-17,1.27809e-31,5.7431899999999996e-167,8.80445e-31,2.7216999999999997e-37,8.104820000000001e-40
0.8095,-1.15414,1.80588e-10,5.40134e-13,7.65253e-17,1.11782e-31,-5.0867599999999996e-167,7.63514e-31,2.3242599999999997e-37,6.9525500000000004e-40
0.81,-1.1563,1.73874e-10,5.1824e-13,7.1623e-17,9.773340000000001e-32,-6.34341e-167,6.61851e-31,1.98381e-37,6.01821e-40
0.8105,-1.15847,1.66889e-10,4.95741e-13,6.68764e-17,8.53369e-32,-2.71346e-167,5.73015e-31,1.6913799999999999e-37,5.06939e-40
0.811,-1.16064,1.5906e-10,4.70986e-13,6.20978e-17,7.427010000000001e-32,8.87595e-168,4.94585e-31,1.4380999999999999e-37,3.874350000000001e-40
0.8115,-1.16282,1.50813e-10,4.45192e-13,5.74014e-17,6.44256e-32,1.8297099999999998e-167,4.2552499999999995e-31,1.21902e-37,2.4136e-40
0.812,-1.16501,1.44161e-10,4.2412e-13,5.33783e-17,5.603560000000001e-32,1.09535e-167,3.66989e-31,1.03535e-37,1.0031600000000002e-40
0.8125,-1.1672,1.41251e-10,4.13928e-13,5.06617e-17,4.936250000000001e-32,-1.39248e-169,3.2032e-31,8.88872e-38,-1.1315499999999999e-42
0.813,-1.16939,1.42472e-10,4.1572e-13,4.93546e-17,4.43407e-32,-4.83843e-168,2.84872e-31,7.76464e-38,-3.93177e-41
0.8135,-1.17158,1.41492e-10,4.11321e-13,4.75369e-17,3.9655300000000004e-32,-3.95508e-168,2.52398e-31,6.76427e-38,-3.21395e-41
0.814,-1.17378,1.30378e-10,3.77963e-13,4.28068e-17,3.3693700000000003e-32,-9.10284e-169,2.1284e-31,5.62626e-38,-7.39709e-42
0.8145,-1.17598,1.02202e-10,2.95766e-13,3.30695e-17,2.50452e-32,1.08552e-168,1.57391e-31,4.121e-38,8.8211e-42
0.815,-1.17819,6.1829e-11,1.78749e-13,1.98351e-17,1.4671e-32,1.29432e-168,9.189360000000001e-32,2.39137e-38,1.05179e-41
0.8155,-1.18041,2.17896e-11,6.29577e-14,6.955740000000001e-18,5.0734800000000005e-33,5.84625e-169,3.17152e-32,8.222629999999999e-39,4.75074e-42
0.816,-1.18263,-5.32309e-12,-1.53779e-14,-1.6969600000000002e-18,-1.23298e-33,-1.51377e-169,-7.70329e-33,-1.9950999999999998e-39,-1.23011e-42
0.8165,-1.18485,-1.36298e-11,-3.93751e-14,-4.3450800000000006e-18,-3.15705e-33,-3.87603e-169,-1.97243e-32,-5.10847e-39,-3.14972e-42
0.817,-1.18708,-9.6651e-12,-2.79215e-14,-3.08116e-18,-2.23871e-33,-2.7485499999999996e-169,-1.39868e-32,-3.6224899999999995e-39,-2.2335099999999998e-42
0.8175,-1.18931,-1.3059e-12,-3.77261e-15,-4.16312e-19,-3.0248400000000003e-34,-3.71371e-170,-1.88983e-33,-4.894540000000001e-40,-3.0178099999999997e-43
0.818,-1.19156,4.42831e-12,1.27929e-14,1.41171e-18,1.02572e-33,1.2593199999999999e-169,6.40841e-33,1.6597399999999998e-39,1.02334e-42
0.8185,-1.1938,6.31527e-12,1.82441e-14,2.01326e-18,1.46279e-33,1.7959299999999998e-169,9.13911e-33,2.3669699999999997e-39,1.4594e-42
0.819,-1.19605,5.53374e-12,1.59864e-14,1.76412e-18,1.28177e-33,1.57368e-169,8.00813e-33,2.0740499999999998e-39,1.27879e-42
0.8195,-1.19831,3.27019e-12,9.44723e-15,1.0425100000000002e-18,7.574680000000001e-34,9.29972e-170,4.73244e-33,1.2256699999999998e-39,7.55708e-43
0.82,-1.20057,7.11061e-13,2.05418e-15,2.26681e-19,1.64702e-34,2.0221e-170,1.02901e-33,2.6650600000000003e-40,1.64319e-43
0.8205,-1.20283,-1.03153e-12,-2.97998e-15,-3.2884400000000003e-19,-2.38932e-34,-2.93345e-170,-1.49277e-33,-3.86619e-40,-2.38377e-43
0.821,-1.2051,-1.70555e-12,-4.92714e-15,-5.43715e-19,-3.95053e-34,-4.85021e-170,-2.46817e-33,-6.3924100000000006e-40,-3.94135e-43
0.8215,-1.20737,-1.61186e-12,-4.65649e-15,-5.13849e-19,-3.7335200000000003e-34,-4.5837900000000005e-170,-2.3326e-33,-6.04127e-40,-3.7248499999999995e-43
0.822,-1.20965,-1.06047e-12,-3.0636e-15,-3.38071e-19,-2.45636e-34,-3.01576e-170,-1.53466e-33,-3.97467e-40,-2.4506499999999997e-43
0.8225,-1.21194,-3.61387e-13,-1.04401e-15,-1.15208e-19,-8.370749999999999e-35,-1.02771e-170,-5.2298e-34,-1.3544800000000002e-40,-8.3513e-44
0.823,-1.21423,1.79634e-13,5.18944e-16,5.7266e-20,4.16084e-35,5.10842e-171,2.5995700000000002e-34,6.73271e-41,4.15117e-44
0.8235,-1.21652,4.21523e-13,1.21773e-15,1.34378e-19,9.76365e-35,1.1987200000000002e-170,6.10004e-34,1.57987e-40,9.74097e-44
0.824,-1.21882,4.37157e-13,1.2629e-15,1.39362e-19,1.01258e-34,1.24318e-170,6.326290000000001e-34,1.6384700000000001e-40,1.01023e-43
0.8245,-1.22113,3.13713e-13,9.06283e-16,1.00009e-19,7.26647e-35,8.92132e-171,4.53988e-34,1.1758e-40,7.249590000000001e-44
0.825,-1.22344,1.38368e-13,3.99731e-16,4.4110699999999994e-20,3.205e-35,3.9349e-171,2.00239e-34,5.18606e-41,3.19755e-44
0.8255,-1.22576,-1.70058e-15,-4.9128000000000005e-18,-5.42132e-22,-3.9390199999999994e-37,-4.8360899999999995e-173,-2.4609899999999998e-36,-6.3738e-43,-3.9298700000000004e-46
0.826,-1.22809,-4.44825e-14,-1.28505e-16,-1.41807e-20,-1.03034e-35,-1.26499e-171,-6.43727e-35,-1.66721e-41,-1.0279500000000001e-44
0.8265,-1.23041,-2.33404e-14,-6.7428e-17,-7.44075e-21,-5.4063e-36,-6.63752e-172,-3.3777e-35,-8.74802e-42,-5.39374e-45
0.827,-1.23275,6.03737e-15,1.74413e-17,1.92467e-21,1.39843e-36,1.7169e-172,8.73695e-36,2.2628099999999998e-42,1.39518e-45
0.8275,-1.23509,1.17282e-14,3.38815e-17,3.7388599999999996e-21,2.71658e-36,3.33525e-172,1.69724e-35,4.39574e-42,2.7102699999999996e-45
0.828,-1.23744,4.10443e-15,1.18572e-17,1.30846e-21,9.50701e-37,1.16721e-172,5.9397e-36,1.53834e-42,9.48492e-46
0.8285,-1.23979,-2.52206e-15,-7.28597e-18,-8.04014e-22,-5.8418099999999995e-37,-7.172209999999999e-173,-3.64979e-36,-9.45272e-43,-5.82823e-46
0.829,-1.24215,-2.92008e-15,-8.43581e-18,-9.309e-22,-6.76374e-37,-8.30409e-173,-4.22578e-36,-1.0944499999999999e-42,-6.74802e-46
0.8295,-1.24451,-6.13409e-16,-1.77207e-18,-1.9554999999999999e-22,-1.4208299999999999e-37,-1.74441e-173,-8.876919999999999e-37,-2.29907e-43,-1.41753e-46
0.83,-1.24688,8.15401e-16,2.35561e-18,2.59944e-22,1.8887e-37,2.31883e-173,1.18e-36,3.0561299999999997e-43,1.88431e-46
0.8305,-1.24926,7.07459e-16,2.0437700000000003e-18,2.25533e-22,1.6386699999999999e-37,2.0118599999999997e-173,1.0238e-36,2.65157e-43,1.63487e-46
0.831,-1.25163,6.46057e-17,1.86639e-19,2.0595800000000002e-23,1.49645e-38,1.83725e-174,9.34938e-38,2.42143e-44,1.4929700000000001e-47
0.8315,-1.25402,-2.38686e-16,-6.89538e-19,-7.60913e-23,-5.52864e-38,-6.78772e-174,-3.45413e-37,-8.945980000000001e-44,-5.51579e-47
0.832,-1.25641,-1.70243e-16,-4.91813e-19,-5.42721e-23,-3.9433e-38,-4.8413400000000005e-174,-2.46366e-37,-6.38071e-44,-3.93414e-47
0.8325,-1.25881,1.6200400000000002e-18,4.68012e-21,5.16456e-25,3.75246e-40,4.6070400000000004e-176,2.3444299999999998e-39,6.07192e-46,3.7437399999999996e-49
0.833,-1.26121,6.68329e-17,1.93073e-19,2.13058e-23,1.54804e-38,1.90059e-174,9.67169e-38,2.50491e-44,1.54444e-47
0.8335,-1.26362,4.1509e-17,1.19915e-19,1.32327e-23,9.61465e-39,1.18043e-174,6.00695e-38,1.55576e-44,9.59231e-48
0.834,-1.26604,-3.711530000000001e-18,-1.07222e-20,-1.18321e-24,-8.596950000000001e-40,-1.05548e-175,-5.3711199999999994e-39,-1.3910899999999998e-45,-8.57698e-49
0.8345,-1.26846,-1.83454e-17,-5.2997799999999995e-20,-5.84836e-24,-4.2492999999999997e-39,-5.21703e-175,-2.65484e-38,-6.875869999999999e-45,-4.23943e-48
0.835,-1.27089,-1.0419e-17,-3.00994e-20,-3.3215000000000004e-24,-2.41334e-39,-2.96295e-175,-1.50778e-38,-3.9050599999999996e-45,-2.40773e-48
0.8355,-1.27333,1.5032600000000002e-18,4.34276e-21,4.79228e-25,3.4819700000000002e-40,4.2749500000000006e-176,2.17543e-39,5.63424e-46,3.47388e-49
0.836,-1.27577,5.0137000000000005e-18,1.4484e-20,1.5983300000000001e-24,1.1613099999999999e-39,1.42579e-175,7.255549999999999e-39,1.87914e-45,1.15862e-48
0.8365,-1.27822,2.7389400000000002e-18,7.9125e-21,8.73152e-25,6.344150000000001e-40,7.788950000000001e-176,3.9636399999999995e-39,1.02656e-45,6.3294099999999994e-49
0.837,-1.28067,-4.4918e-19,-1.2976299999999999e-21,-1.43195e-25,-1.04043e-40,-1.2773700000000001e-176,-6.500280000000001e-40,-1.68353e-46,-1.03801e-49
0.8375,-1.28313,-1.3721600000000002e-18,-3.96402e-21,-4.37433e-25,-3.1783000000000003e-40,-3.9021200000000006e-176,-1.98571e-39,-5.14286e-46,-3.1709199999999997e-49
0.838,-1.2856,-7.59198e-19,-2.19324e-21,-2.42027e-25,-1.7585200000000002e-40,-2.159e-176,-1.09867e-39,-2.84548e-46,-1.7544299999999998e-49
0.8385,-1.28807,1.12384e-19,3.24665e-22,3.58271e-26,2.60312e-41,3.19595e-177,1.6263600000000001e-40,4.21216e-47,2.59708e-50
0.839,-1.29055,3.87238e-19,1.11869e-21,1.23448e-25,8.96952e-41,1.1012200000000001e-176,5.60389e-40,1.45137e-46,8.94868e-50
0.8395,-1.29303,2.34629e-19,6.77818e-22,7.47979e-26,5.43467e-41,6.6723499999999995e-177,3.3954200000000003e-40,8.79392e-47,5.42204e-50
0.84,-1.29552,-2.3744999999999997e-20,-6.85968e-23,-7.56973e-27,-5.5000099999999997e-42,-6.75258e-178,-3.43625e-41,-8.89966e-48,-5.487239999999999e-51
0.8405,-1.29802,-1.51264e-19,-4.36986e-22,-4.82219e-26,-3.50371e-41,-4.30163e-177,-2.18901e-40,-5.6694e-47,-3.49557e-50
0.841,-1.30053,-1.56829e-19,-4.53063e-22,-4.9995900000000004e-26,-3.6326e-41,-4.45989e-177,-2.26954e-40,-5.87797e-47,-3.62416e-50
0.8415,-1.30304,-9.336579999999999e-20,-2.69724e-22,-2.97643e-26,-2.16262e-41,-2.6551299999999997e-177,-1.35114e-40,-3.4993600000000003e-47,-2.15759e-50
0.842,-1.30556,-1.3800799999999998e-20,-3.98691e-23,-4.3996e-27,-3.19666e-42,-3.92466e-178,-1.99718e-41,-5.17256e-48,-3.18923e-51
0.8425,-1.30809,3.4419799999999994e-20,9.94353e-23,1.09728e-26,7.9726e-42,9.78827e-178,4.98105e-41,1.29006e-47,7.954079999999999e-51
0.843,-1.31062,4.5678699999999996e-20,1.31961e-22,1.4562e-26,1.05805e-41,1.2989999999999999e-177,6.61036e-41,1.71204e-47,1.05559e-50
0.8435,-1.31316,3.36377e-20,9.71758e-23,1.07235e-26,7.79145e-42,9.565850000000001e-178,4.86787e-41,1.26075e-47,7.773349999999999e-51
0.844,-1.31571,1.2062099999999999e-20,3.4846e-23,3.8452899999999995e-27,2.7939099999999998e-42,3.43019e-178,1.74555e-41,4.52087e-48,2.7874199999999995e-51
0.8445,-1.31826,-5.44698e-21,-1.5735700000000002e-23,-1.7364599999999997e-27,-1.2616699999999999e-42,-1.5490100000000002e-178,-7.882569999999999e-42,-2.04154e-48,-1.2587399999999998e-51
0.845,-1.32082,-1.2293999999999999e-20,-3.5516100000000004e-23,-3.91924e-27,-2.8476399999999997e-42,-3.49615e-178,-1.77912e-41,-4.60781e-48,-2.84102e-51
0.8455,-1.32339,-1.13767e-20,-3.2866e-23,-3.6268e-27,-2.6351599999999997e-42,-3.2352800000000004e-178,-1.64637e-41,-4.26399e-48,-2.6290399999999998e-51
0.846,-1.32597,-6.26804e-21,-1.8107700000000002e-23,-1.9982e-27,-1.45185e-42,-1.7825000000000002e-178,-9.07076e-42,-2.34927e-48,-1.4484799999999998e-51
0.8465,-1.32855,-5.412e-22,-1.56347e-24,-1.72531e-28,-1.25357e-43,-1.53906e-179,-7.83195e-43,-2.02843e-49,-1.25066e-52
0.847,-1.33114,2.74892e-21,7.941330000000001e-24,8.76334e-28,6.36726e-43,7.81733e-179,3.9780799999999995e-42,1.0303e-48,6.35247e-52
0.8475,-1.33373,3.4906e-21,1.0084e-23,1.1127799999999999e-27,8.08522e-43,9.92653e-179,5.05141e-42,1.30828e-48,8.06643e-52
0.848,-1.33634,2.61e-21,7.540030000000001e-24,8.3205e-28,6.04551e-43,7.4223e-179,3.7770499999999996e-42,9.78233e-49,6.03146e-52
0.8485,-1.33895,1.0344399999999999e-21,2.9884000000000004e-24,3.2977300000000004e-28,2.39606e-43,2.9417399999999998e-179,1.4969899999999998e-42,3.87711e-49,2.3905e-52
0.849,-1.34156,-3.13412e-22,-9.05415e-25,-9.99135e-29,-7.25951e-44,-8.91278e-180,-4.53553e-43,-1.1746699999999999e-49,-7.242650000000001e-53
0.8495,-1.34419,-9.08073e-22,-2.6233300000000004e-24,-2.89487e-28,-2.10335e-43,-2.58237e-179,-1.31411e-42,-3.40347e-49,-2.09847e-52
0.85,-1.34682,-9.19497e-22,-2.65633e-24,-2.93129e-28,-2.1298099999999998e-43,-2.61485e-179,-1.3306499999999999e-42,-3.44629e-49,-2.12487e-52
0.8505,-1.34946,-5.87877e-22,-1.69831e-24,-1.8741100000000002e-28,-1.36169e-43,-1.6718e-179,-8.50743e-43,-2.20337e-49,-1.35852e-52
0.851,-1.35211,-1.53405e-22,-4.4316999999999995e-25,-4.8904200000000003e-29,-3.5532800000000004e-44,-4.3625e-180,-2.21999e-43,-5.74963e-50,-3.54503e-53
0.8515,-1.35477,1.53879e-22,4.4453999999999995e-25,4.90555e-29,3.56427e-44,4.37599e-180,2.22685e-43,5.76741e-50,3.5559900000000003e-53
0.852,-1.35743,2.6460299999999998e-22,7.64409e-25,8.43533e-29,6.12894e-44,7.52474e-180,3.82918e-43,9.91734e-50,6.1147e-53
0.8525,-1.3601,2.37713e-22,6.86727e-25,7.5781e-29,5.506100000000001e-44,6.76004e-180,3.44005e-43,8.9095e-50,5.493300000000001e-53
0.853,-1.36278,1.35736e-22,3.9212599999999997e-25,4.32715e-29,3.1440200000000004e-44,3.86003e-180,1.96429e-43,5.08739e-50,3.1367200000000003e-53
0.8535,-1.36547,2.11982e-23,6.12393e-26,6.757810000000001e-30,4.9100899999999997e-45,6.02831e-181,3.06768e-44,7.945099999999999e-51,4.89869e-54
0.854,-1.36817,-4.9558300000000004e-23,-1.43169e-25,-1.57988e-29,-1.14791e-44,-1.40933e-180,-7.171810000000001e-44,-1.85745e-50,-1.14524e-53
0.8545,-1.37087,-6.99212e-23,-2.0199499999999999e-25,-2.22904e-29,-1.6195700000000002e-44,-1.98841e-180,-1.01186e-43,-2.6206599999999997e-50,-1.61581e-53
0.855,-1.37358,-5.72423e-23,-1.65367e-25,-1.82484e-29,-1.32589e-44,-1.6278500000000001e-180,-8.283790000000001e-44,-2.14545e-50,-1.32281e-53
0.8555,-1.3763,-2.90274e-23,-8.38571e-26,-9.25372e-30,-6.723569999999999e-45,-8.25478e-181,-4.2006900000000003e-44,-1.08795e-50,-6.70795e-54
0.856,-1.37902,-2.7822500000000002e-24,-8.03763e-27,-8.869609999999999e-31,-6.44448e-46,-7.912130000000001e-182,-4.0263199999999995e-45,-1.0427899999999999e-51,-6.42951e-55
0.8565,-1.38176,6.85826e-24,1.98128e-26,2.18636e-30,1.58857e-45,1.95034e-181,9.924889999999999e-45,2.5704799999999997e-51,1.5848800000000002e-54
0.857,-1.38451,3.7167400000000005e-24,1.0737300000000001e-26,1.18487e-30,8.60902e-46,1.05696e-181,5.3786599999999996e-45,1.3930399999999997e-51,8.58901e-55
0.8575,-1.38726,-1.1632900000000002e-24,-3.36061e-27,-3.7084699999999997e-31,-2.6945e-46,-3.3081400000000006e-182,-1.68344e-45,-4.36001e-52,-2.68824e-55
0.858,-1.39002,-1.8327600000000002e-24,-5.29466e-27,-5.84271e-31,-4.2452e-46,-5.2119900000000005e-182,-2.65227e-45,-6.86922e-52,-4.23533e-55
0.8585,-1.3928,-3.38074e-25,-9.7666e-28,-1.07775e-31,-7.83075e-47,-9.61411e-183,-4.89242e-46,-1.26711e-52,-7.81255e-56
0.859,-1.39558,8.27454e-25,2.3904299999999998e-27,2.63786e-31,1.91662e-46,2.3531e-182,1.1974499999999999e-45,3.10131e-52,1.91216e-55
0.8595,-1.39836,1.0972400000000001e-24,3.1698e-27,3.4979e-31,2.54151e-46,3.1203000000000004e-182,1.5878599999999998e-45,4.11245e-52,2.5356000000000002e-55
0.86,-1.40116,8.02719e-25,2.31897e-27,2.55901e-31,1.85932e-46,2.28276e-182,1.16165e-45,3.0086e-52,1.8550000000000002e-55
0.8605,-1.40396,2.80384e-25,8.1e-28,8.93843e-32,6.49448e-47,7.97352e-183,4.05756e-46,1.05088e-52,6.47939e-56
0.861,-1.40677,-1.38016e-25,-3.98714e-28,-4.39985e-32,-3.19684e-47,-3.9248799999999995e-183,-1.99729e-46,-5.172860000000001e-53,-3.1894100000000002e-56
0.8615,-1.40959,-2.98009e-25,-8.60917e-28,-9.50031e-32,-6.90273e-47,-8.474749999999999e-183,-4.31263e-46,-1.11694e-52,-6.8867e-56
0.862,-1.41242,-2.71816e-25,-7.852480000000001e-28,-8.665290000000001e-32,-6.29602e-47,-7.72987e-183,-3.93357e-46,-1.01877e-52,-6.2814e-56
0.8625,-1.41525,-1.46449e-25,-4.23076e-28,-4.66868e-32,-3.39217e-47,-4.1647e-183,-2.11933e-46,-5.4889300000000005e-53,-3.38429e-56
0.863,-1.4181,-8.921339999999999e-27,-2.5772800000000004e-29,-2.84406e-33,-2.06643e-48,-2.53704e-184,-1.29105e-47,-3.34373e-54,-2.06163e-57
0.8635,-1.42096,6.79832e-26,1.96396e-28,2.1672500000000002e-32,1.57468e-47,1.9333e-183,9.83815e-47,2.54802e-53,1.5710200000000001e-56
0.864,-1.42383,8.39002e-26,2.42379e-28,2.67467e-32,1.9433700000000001e-47,2.3859399999999998e-183,1.21416e-46,3.1445900000000003e-53,1.9388500000000002e-56
0.8645,-1.42671,6.14468e-26,1.77513e-28,1.95888e-32,1.42328e-47,1.74741e-183,8.89224e-47,2.30303e-53,1.41997e-56
0.865,-1.4296,2.32494e-26,6.716500000000001e-29,7.41173e-33,5.38521e-48,6.61163e-184,3.36452e-47,8.7139e-54,5.3727e-57
0.8655,-1.4325,-8.232589999999999e-27,-2.37831e-29,-2.62449e-33,-1.9069e-48,-2.34117e-184,-1.19137e-47,-3.08558e-54,-1.9024699999999998e-57
0.866,-1.4354,-2.11203e-26,-6.101440000000001e-29,-6.733e-33,-4.89207e-48,-6.00617e-184,-3.05642e-47,-7.915930000000001e-54,-4.8807e-57
0.8665,-1.43831,-2.02596e-26,-5.85277e-29,-6.4586e-33,-4.69269e-48,-5.76139e-184,-2.93185e-47,-7.59331e-54,-4.68179e-57
0.867,-1.44123,-1.19733e-26,-3.45895e-29,-3.81699e-33,-2.77335e-48,-3.40494e-184,-1.73271e-47,-4.4876e-54,-2.76691e-57
0.8675,-1.44417,-2.5844599999999997e-27,-7.46624e-30,-8.23907e-34,-5.986339999999999e-49,-7.34966e-185,-3.74009e-48,-9.6866e-55,-5.972439999999999e-58
0.868,-1.44711,1.9798399999999998e-27,5.71955e-30,6.311580000000001e-34,4.58587e-49,5.6302499999999994e-185,2.86512e-48,7.420470000000001e-55,4.5752199999999995e-58
0.8685,-1.45007,1.44478e-27,4.1738000000000005e-30,4.60584e-34,3.3465099999999997e-49,4.1086399999999995e-185,2.0908e-48,5.41504e-55,3.33873e-58
0.869,-1.45304,-2.5649700000000003e-28,-7.40994e-31,-8.17694e-35,-5.9412e-50,-7.29424e-186,-3.71189e-49,-9.613560000000001e-56,-5.9274e-59
0.8695,-1.45601,-5.5861300000000005e-28,-1.61377e-30,-1.78081e-34,-1.2939e-49,-1.5885799999999998e-185,-8.083929999999999e-49,-2.09369e-55,-1.2909e-58
0.87,-1.459,-1.00512e-28,-2.9036799999999998e-31,-3.2042399999999997e-35,-2.32814e-50,-2.85834e-186,-1.4545499999999998e-49,-3.76719e-56,-2.32273e-59
0.8705,-1.46199,1.5906e-28,4.59506e-31,5.0707e-35,3.68427e-50,4.5233199999999996e-186,2.3018199999999998e-49,5.9615700000000005e-56,3.67571e-59
0.871,-1.465,9.280850000000001e-29,2.6811399999999997e-31,2.95867e-35,2.14971e-50,2.63928e-186,1.3430699999999998e-49,3.47848e-56,2.14471e-59
0.8715,-1.46802,-2.5236e-29,-7.290410000000001e-32,-8.04504e-36,-5.84537e-51,-7.17658e-187,-3.65201e-50,-9.45848e-57,-5.83179e-60
0.872,-1.47105,-4.0702700000000005e-29,-1.17586e-31,-1.29757e-35,-9.427889999999999e-51,-1.1574999999999998e-186,-5.89027e-50,-1.52554e-56,-9.40598e-60
0.8725,-1.47408,-6.534160000000001e-30,-1.8876500000000002e-32,-2.08304e-36,-1.5134899999999998e-51,-1.85818e-187,-9.455869999999999e-51,-2.44901e-57,-1.50998e-60
0.873,-1.47713,1.19321e-29,3.4470400000000003e-32,3.80385e-36,2.7637999999999996e-51,3.39322e-187,1.72674e-50,4.47215e-57,2.75738e-60
0.8735,-1.48018,7.27473e-30,2.10159e-32,2.31913e-36,1.68503e-51,2.0687799999999999e-187,1.05276e-50,2.72658e-57,1.68112e-60
0.874,-1.48325,-1.59069e-30,-4.59535e-33,-5.07101e-37,-3.6844999999999995e-52,-4.5236e-188,-2.3019699999999998e-51,-5.9619399999999996e-58,-3.67594e-61
0.8745,-1.48634,-3.18431e-30,-9.199130000000001e-33,-1.01513e-36,-7.37576e-52,-9.05549e-188,-4.6081499999999995e-51,-1.1934799999999999e-57,-7.35862e-61
0.875,-1.48943,-8.08848e-31,-2.3366800000000002e-33,-2.57855e-37,-1.8735199999999998e-52,-2.30019e-188,-1.1705199999999999e-51,-3.0315699999999998e-58,-1.86917e-61
0.8755,-1.49254,8.344969999999999e-31,2.41077e-33,2.66031e-37,1.9329299999999998e-52,2.3731299999999997e-188,1.2076399999999999e-51,3.1277099999999997e-58,1.92844e-61
0.876,-1.49565,6.72619e-31,1.94313e-33,2.14426e-37,1.5579799999999999e-52,1.91279e-188,9.73378e-52,2.5209899999999998e-58,1.5543600000000002e-61
0.8765,-1.49877,-2.27428e-32,-6.57014e-35,-7.25022e-39,-5.267860000000001e-54,-6.46756e-190,-3.29121e-53,-8.52402e-60,-5.25563e-63
0.877,-1.50191,-2.5240099999999997e-31,-7.291610000000001e-34,-8.04637e-38,-5.84633e-53,-7.17776e-189,-3.65261e-52,-9.46004e-59,-5.8327500000000005e-62
0.8775,-1.50506,-1.17053e-31,-3.3815300000000004e-34,-3.73155e-38,-2.7112700000000004e-53,-3.32873e-189,-1.69392e-52,-4.38715e-59,-2.70497e-62
0.878,-1.50822,4.4109400000000005e-32,1.27427e-34,1.40617e-38,1.0217e-53,1.25438e-189,6.38326e-53,1.6532199999999999e-59,1.01932e-62
0.8785,-1.51138,6.475550000000001e-32,1.8707200000000001e-34,2.06436e-38,1.49992e-53,1.84151e-189,9.371060000000001e-53,2.42704e-59,1.49644e-62
0.879,-1.51457,1.65254e-32,4.77401e-35,5.2681699999999995e-39,3.82775e-54,4.69947e-190,2.39146e-53,6.19374e-60,3.8188600000000004e-63
0.8795,-1.51776,-1.68446e-32,-4.86622e-35,-5.3699199999999994e-39,-3.90168e-54,-4.79023e-190,-2.43765e-53,-6.31336e-60,-3.8926100000000004e-63
0.88,-1.52097,-1.53169e-32,-4.42489e-35,-4.88291e-39,-3.5478300000000003e-54,-4.3558e-190,-2.21658e-53,-5.7408e-60,-3.53958e-63
0.8805,-1.5242,-1.3619300000000001e-33,-3.93447e-36,-4.34173e-40,-3.1546100000000003e-55,-3.87304e-191,-1.97091e-54,-5.1045300000000004e-61,-3.1472799999999996e-64
0.881,-1.52743,5.15044e-33,1.48791e-35,1.64192e-39,1.19299e-54,1.46467e-190,7.45343e-54,1.93039e-60,1.19022e-63
0.8815,-1.53067,3.52122e-33,1.01724e-35,1.1225399999999999e-39,8.15614e-55,1.00136e-190,5.09572e-54,1.31976e-60,8.137189999999999e-64
0.882,-1.53393,-1.8873400000000002e-34,-5.45231e-37,-6.01668e-41,-4.3716e-56,-5.36718e-192,-2.73125e-55,-7.07376e-62,-4.3614399999999995e-65
0.8825,-1.5372,-1.45414e-33,-4.20087e-36,-4.6357e-40,-3.36821e-55,-4.13528e-191,-2.1043600000000002e-54,-5.45015e-61,-3.36038e-64
0.883,-1.54048,-8.1806e-34,-2.36329e-36,-2.6079100000000003e-40,-1.89486e-55,-2.3263900000000003e-191,-1.18385e-54,-3.0661e-61,-1.89046e-64
0.8835,-1.54378,1.40011e-34,4.04476e-37,4.46344e-41,3.24305e-56,3.98161e-192,2.0261600000000002e-55,5.24762e-62,3.23551e-65
0.884,-1.54709,3.99174e-34,1.15317e-36,1.2725400000000001e-40,9.24599e-56,1.1351700000000001e-191,5.7766200000000005e-55,1.49611e-61,9.22451e-65
0.8845,-1.55041,1.98938e-34,5.7471e-37,6.34198e-41,4.6079600000000005e-56,5.65736e-192,2.87892e-55,7.45621e-62,4.59725e-65
0.885,-1.55374,-5.01901e-35,-1.4499399999999999e-37,-1.60002e-41,-1.1625400000000002e-56,-1.4273000000000002e-192,-7.263230000000001e-56,-1.88113e-62,-1.15984e-65
0.8855,-1.55708,-1.09059e-34,-3.1506099999999998e-37,-3.47673e-41,-2.5261200000000003e-56,-3.10142e-192,-1.57825e-55,-4.08756e-62,-2.52025e-65
0.886,-1.56044,-5.188729999999999e-35,-1.49897e-37,-1.65413e-41,-1.2018600000000001e-56,-1.47556e-192,-7.508840000000001e-56,-1.94474e-62,-1.1990599999999998e-65
0.8865,-1.56382,1.42444e-35,4.1150699999999997e-38,4.54102e-42,3.29941e-57,4.05082e-193,2.0613800000000003e-56,5.33884e-63,3.2917499999999997e-66
0.887,-1.56721,2.91382e-35,8.41773e-38,9.28905e-42,6.74924e-57,8.286299999999999e-193,4.21673e-56,1.09211e-62,6.733559999999999e-66
0.8875,-1.57061,1.38048e-35,3.98807e-38,4.40087e-42,3.19759e-57,3.9258e-193,1.99776e-56,5.17407e-63,3.1901599999999996e-66
0.888,-1.57403,-2.7651e-36,-7.98809e-39,-8.81493e-43,-6.40475e-58,-7.863359999999999e-194,-4.0015e-57,-1.03636e-63,-6.38987e-67
0.8885,-1.57746,-4.45246e-36,-1.28627e-38,-1.4194099999999999e-42,-1.03132e-57,-1.26619e-193,-6.44336e-57,-1.66879e-63,-1.0289199999999999e-66
0.889,-1.58091,9.867549999999999e-51,0.0,0.0,0.0,-1.59452e-208,-9.56559e-72,0.0,0.0
