radius,density_log_10,pp fraction,pep fraction,hep fraction,7Be fraction,8B fraction,13N fraction,15O fraction,17F fraction
0.79,-1.05214,9.65159e-10,3.45827e-12,1.27304e-15,2.56244e-29,5.41413e-148,2.1870400000000003e-28,1.2570100000000001e-34,6.3111e-37
0.7905,-1.05414,9.31055e-10,3.32555e-12,1.1984e-15,2.2730500000000002e-29,4.29594e-148,1.92543e-28,1.09165e-34,5.40989e-37
0.791,-1.05615,8.98076e-10,3.19762e-12,1.12797e-15,2.0161900000000002e-29,2.3388e-148,1.69508e-28,9.48138e-35,4.63862e-37
0.7915,-1.05816,8.66192e-10,3.07435e-12,1.06152e-15,1.7881000000000002e-29,4.67762e-149,1.49212e-28,8.234889999999999e-35,3.97788e-37
0.792,-1.06017,8.35374e-10,2.95556e-12,9.98822e-16,1.58507e-29,-4.603799999999999e-149,1.3127900000000001e-28,7.14777e-35,3.40872e-37
0.7925,-1.06219,8.05585e-10,2.84112e-12,9.3967e-16,1.40433e-29,-4.44497e-149,1.1542700000000001e-28,6.19908e-35,2.91794e-37
0.793,-1.06421,7.76785e-10,2.73082e-12,8.83871e-16,1.2437e-29,-6.67533e-150,1.01446e-28,5.3735e-35,2.49625e-37
0.7935,-1.06624,7.48933e-10,2.62452e-12,8.31239e-16,1.10108e-29,1.42525e-149,8.91263e-29,4.6560599999999997e-35,2.1346e-37
0.794,-1.06827,7.21999e-10,2.52205e-12,7.816e-16,9.7454e-30,1.19123e-149,7.82807e-29,4.03333e-35,1.82492e-37
0.7945,-1.07031,6.95953e-10,2.42329e-12,7.3479e-16,8.622480000000001e-30,7.73665e-151,6.87307e-29,3.4926099999999997e-35,1.55961e-37
0.795,-1.07235,6.70768e-10,2.32811e-12,6.90647e-16,7.62471e-30,-6.74506e-150,6.03076e-29,3.02196e-35,1.3315299999999999e-37
0.7955,-1.07439,6.46421e-10,2.23641e-12,6.49037e-16,6.73957e-30,-8.97081e-150,5.2892e-29,2.61323e-35,1.1360099999999999e-37
0.796,-1.07644,6.22894e-10,2.14808e-12,6.0983e-16,5.95599e-30,-7.58046e-150,4.63798e-29,2.25948e-35,9.69127e-38
0.7965,-1.07849,6.00165e-10,2.06303e-12,5.729e-16,5.2629400000000004e-30,-4.25199e-150,4.06671e-29,1.95377e-35,8.26976e-38
0.797,-1.08054,5.78215e-10,1.98117e-12,5.38116e-16,4.64938e-30,-6.63378e-151,3.56498e-29,1.68913e-35,7.056379999999999e-38
0.7975,-1.0826,5.57023e-10,1.90238e-12,5.05355e-16,4.10466e-30,1.67239e-150,3.1228000000000003e-29,1.45893e-35,6.01374e-38
0.798,-1.08467,5.36561e-10,1.82656e-12,4.74503e-16,3.62148e-30,2.55178e-150,2.73344e-29,1.2588699999999998e-35,5.11861e-38
0.7985,-1.08673,5.16798e-10,1.75356e-12,4.45459e-16,3.1941000000000004e-30,2.3952999999999999e-150,2.39176e-29,1.0857799999999999e-35,4.35448e-38
0.799,-1.08881,4.97702e-10,1.68327e-12,4.18116e-16,2.8168e-30,1.62729e-150,2.09261e-29,9.36489e-36,3.70489e-38
0.7995,-1.09088,4.79241e-10,1.61556e-12,3.92373e-16,2.48386e-30,6.72106e-151,1.83084e-29,8.07847e-36,3.15337e-38
0.8,-1.09296,4.61385e-10,1.55029e-12,3.68124e-16,2.18953e-30,-4.60114e-152,1.6013e-29,6.96687e-36,2.68346e-38
0.8005,-1.09503,4.44112e-10,1.48737e-12,3.45277e-16,1.92869e-30,-2.54561e-151,1.39939e-29,6.00202e-36,2.2806499999999999e-38
0.801,-1.09712,4.27426e-10,1.4268e-12,3.23776e-16,1.69794e-30,-1.3994e-151,1.2221400000000001e-29,5.16656e-36,1.93633e-38
0.8015,-1.0992,4.1134e-10,1.36859e-12,3.03568e-16,1.4942200000000001e-30,2.55592e-152,1.06689e-29,4.44516e-36,1.64303e-38
0.802,-1.1013,3.9585e-10,1.31272e-12,2.84592e-16,1.31459e-30,6.88747e-152,9.31088e-30,3.82326e-36,1.39366e-38
0.8025,-1.1034,3.80921e-10,1.25905e-12,2.66768e-16,1.15632e-30,3.34319e-152,8.12426e-30,3.28794e-36,1.18208e-38
0.803,-1.10551,3.66511e-10,1.20742e-12,2.50012e-16,1.01675e-30,-9.173830000000001e-153,7.0863e-30,2.8265199999999998e-36,1.00226e-38
0.8035,-1.10761,3.52594e-10,1.15773e-12,2.34251e-16,8.935399999999999e-31,-1.85334e-152,6.17725e-30,2.4281e-36,8.490599999999999e-39
0.804,-1.10973,3.3916e-10,1.10993e-12,2.19436e-16,7.849439999999999e-31,-8.25607e-153,5.38253e-30,2.08487e-36,7.18912e-39
0.8045,-1.11184,3.26202e-10,1.06398e-12,2.05519e-16,6.89274e-31,2.8343100000000003e-153,4.6880900000000004e-30,1.78933e-36,6.08407e-39
0.805,-1.11396,3.13707e-10,1.01981e-12,1.92449e-16,6.0501199999999995e-31,5.003850000000001e-153,4.08138e-30,1.53487e-36,5.1457099999999994e-39
0.8055,-1.11609,3.01655e-10,9.77367e-13,1.80176e-16,5.308859999999999e-31,2.14026e-153,3.55209e-30,1.3162e-36,4.3508799999999997e-39
0.806,-1.11821,2.90026e-10,9.36551e-13,1.68649e-16,4.65649e-31,-8.02562e-154,3.09008e-30,1.12815e-36,3.67703e-39
0.8065,-1.12035,2.78806e-10,8.97305e-13,1.57822e-16,4.0821699999999995e-31,-1.35998e-153,2.68665e-30,9.66321e-37,3.10514e-39
0.807,-1.12249,2.67989e-10,8.59598e-13,1.4766e-16,3.57739e-31,-5.85943e-154,2.33502e-30,8.27386e-37,2.62112e-39
0.8075,-1.12463,2.5757e-10,8.234e-13,1.38129e-16,3.13383e-31,2.12192e-154,2.02858e-30,7.08104e-37,2.2113299999999997e-39
0.808,-1.12677,2.4754e-10,7.8867e-13,1.29194e-16,2.74406e-31,3.7234100000000006e-154,1.7615e-30,6.0566599999999995e-37,1.8641899999999998e-39
0.8085,-1.12892,2.37884e-10,7.55348e-13,1.20817e-16,2.40203e-31,1.6903e-154,1.5291e-30,5.17881e-37,1.57121e-39
0.809,-1.13108,2.28588e-10,7.23372e-13,1.12961e-16,2.10175e-31,-5.1957e-155,1.32678e-30,4.4261299999999996e-37,1.3241199999999998e-39
0.8095,-1.13325,2.19625e-10,6.92644e-13,1.0559e-16,1.83799e-31,-1.0262100000000001e-154,1.15053e-30,3.78011e-37,1.1153999999999999e-39
0.81,-1.13542,2.10944e-10,6.63007e-13,9.86652e-17,1.60663e-31,-5.11489e-155,9.97254e-31,3.22696e-37,9.38701e-40
0.8105,-1.13759,2.02496e-10,6.34302e-13,9.2149e-17,1.40367e-31,1.10798e-155,8.639469999999999e-31,2.7533e-37,7.878290000000001e-40
0.811,-1.13976,1.94299e-10,6.06571e-13,8.60249e-17,1.2255899999999999e-31,2.82546e-155,7.47968e-31,2.34738e-37,6.58787e-40
0.8115,-1.14194,1.86509e-10,5.80268e-13,8.03191e-17,1.06986e-31,1.59667e-155,6.4739399999999995e-31,2.00074e-37,5.52018e-40
0.812,-1.14412,1.793e-10,5.55897e-13,7.50627e-17,9.340550000000001e-32,-1.66506e-156,5.6039099999999996e-31,1.7052899999999998e-37,4.684910000000001e-40
0.8125,-1.14631,1.72644e-10,5.33365e-13,7.02279e-17,8.15625e-32,-7.69639e-156,4.85109e-31,1.45324e-37,4.0498100000000006e-40
0.813,-1.1485,1.65959e-10,5.10931e-13,6.56239e-17,7.11701e-32,-5.06176e-156,4.19653e-31,1.2376699999999999e-37,3.4664200000000004e-40
0.8135,-1.1507,1.58568e-10,4.86571e-13,6.10317e-17,6.19353e-32,-1.10218e-157,3.62123e-31,1.05177e-37,2.76634e-40
0.814,-1.1529,1.50267e-10,4.59666e-13,5.63735e-17,5.3651e-32,2.03686e-156,3.11101e-31,8.90101e-38,1.84523e-40
0.8145,-1.15511,1.42907e-10,4.35714e-13,5.21851e-17,4.64831e-32,1.59934e-156,2.67272e-31,7.53092e-38,8.77633e-41
0.815,-1.15732,1.38898e-10,4.21872e-13,4.91694e-17,4.06989e-32,2.49256e-157,2.3188999999999997e-31,6.42772e-38,1.13905e-41
0.8155,-1.15954,1.39748e-10,4.22618e-13,4.77614e-17,3.64249e-32,-5.1087600000000003e-157,2.0546e-31,5.59324e-38,-2.31711e-41
0.816,-1.16176,1.39946e-10,4.21554e-13,4.63145e-17,3.2693e-32,-4.9832800000000005e-157,1.82628e-31,4.88545e-38,-2.2602e-41
0.8165,-1.16399,1.30685e-10,3.92501e-13,4.2206e-17,2.80216e-32,-1.48932e-157,1.55298e-31,4.0949e-38,-6.7549e-42
0.817,-1.16622,1.03795e-10,3.11161e-13,3.30035e-17,2.10351e-32,1.13659e-157,1.15944e-31,3.02671e-38,5.15509e-42
0.8175,-1.16845,6.2866e-11,1.88263e-13,1.98111e-17,1.2321000000000001e-32,1.5001800000000002e-157,6.768220000000001e-32,1.75573e-38,6.80417e-42
0.818,-1.1707,2.1703e-11,6.49548e-14,6.80471e-18,4.17206e-33,6.75651e-158,2.2871800000000002e-32,5.910699999999999e-39,3.06446e-42
0.8185,-1.17294,-5.6392e-12,-1.68748e-14,-1.76572e-18,-1.07844e-33,-1.86413e-158,-5.9089e-33,-1.52544e-39,-8.45489e-43
0.819,-1.17519,-1.30019e-11,-3.89071e-14,-4.07108e-18,-2.4864700000000002e-33,-4.29799e-158,-1.36237e-32,-3.5170999999999995e-39,-1.94938e-42
0.8195,-1.17745,-8.12591e-12,-2.43161e-14,-2.54434e-18,-1.55399e-33,-2.6861500000000002e-158,-8.51454e-33,-2.19812e-39,-1.21832e-42
0.82,-1.17971,-1.65646e-13,-4.95682e-16,-5.18662e-20,-3.1678e-35,-5.475710000000001e-160,-1.7356800000000002e-34,-4.48084e-41,-2.48354e-44
0.8205,-1.18198,3.48667e-12,1.04336e-14,1.0917300000000001e-18,6.667900000000001e-34,1.1525800000000001e-158,3.65343e-33,9.4317e-40,5.2275899999999994e-43
0.821,-1.18425,3.05949e-12,9.15529e-15,9.579730000000001e-19,5.85096e-34,1.01137e-158,3.20582e-33,8.276150000000001e-40,4.58712e-43
0.8215,-1.18653,8.40852e-13,2.51618e-15,2.63283e-19,1.6080400000000001e-34,2.77958e-159,8.81067e-34,2.27456e-40,1.2606899999999999e-43
0.822,-1.18881,-9.84741e-13,-2.94676e-15,-3.08337e-19,-1.8832100000000002e-34,-3.25523e-159,-1.0318400000000001e-33,-2.66379e-40,-1.4764299999999999e-43
0.8225,-1.1911,-1.67703e-12,-5.01836e-15,-5.25101e-19,-3.20713e-34,-5.54369e-159,-1.75723e-33,-4.53647e-40,-2.51437e-43
0.823,-1.1934,-1.55602e-12,-4.65625e-15,-4.87212e-19,-2.9757200000000004e-34,-5.14367e-159,-1.63043e-33,-4.20913e-40,-2.33294e-43
0.8235,-1.1957,-9.66188e-13,-2.89124e-15,-3.02528e-19,-1.84773e-34,-3.19389e-159,-1.0124000000000001e-33,-2.6136100000000003e-40,-1.4486099999999999e-43
0.824,-1.198,-2.52013e-13,-7.54129e-16,-7.8909e-20,-4.819489999999999e-35,-8.330720000000001e-160,-2.6406600000000003e-34,-6.81714e-41,-3.7784500000000004e-44
0.8245,-1.20031,2.56438e-13,7.67371e-16,8.02946e-20,4.90411e-35,8.477000000000001e-160,2.68703e-34,6.93684e-41,3.84479e-44
0.825,-1.20262,4.58906e-13,1.37324e-15,1.4369e-19,8.77609e-35,1.51699e-159,4.80854e-34,1.24137e-40,6.8804e-44
0.8255,-1.20494,4.39632e-13,1.31556e-15,1.37655e-19,8.4075e-35,1.45328e-159,4.60658e-34,1.18924e-40,6.59143e-44
0.826,-1.20726,2.88066e-13,8.62015e-16,9.019779999999999e-20,5.508959999999999e-35,9.52251e-160,3.01843e-34,7.792400000000001e-41,4.31899e-44
0.8265,-1.20959,9.36575e-14,2.80262e-16,2.9325499999999995e-20,1.7911e-35,3.0960000000000003e-160,9.81368e-35,2.5335e-41,1.40421e-44
0.827,-1.21193,-5.57886e-14,-1.66943e-16,-1.7468199999999997e-20,-1.0669e-35,-1.84419e-160,-5.84568e-35,-1.50912e-41,-8.364419999999999e-45
0.8275,-1.21427,-1.22429e-13,-3.66358e-16,-3.83342e-20,-2.34132e-35,-4.0470800000000005e-160,-1.28284e-34,-3.31178e-41,-1.8355800000000001e-44
0.828,-1.21662,-1.26247e-13,-3.77785e-16,-3.95299e-20,-2.41435e-35,-4.1733200000000004e-160,-1.32285e-34,-3.41508e-41,-1.89284e-44
0.8285,-1.21898,-9.04579e-14,-2.70688e-16,-2.8323699999999996e-20,-1.72991e-35,-2.9902400000000006e-160,-9.47841e-35,-2.44695e-41,-1.3562400000000001e-44
0.829,-1.22134,-3.82722e-14,-1.14526e-16,-1.1983599999999999e-20,-7.31915e-36,-1.2651500000000002e-160,-4.01026e-35,-1.03529e-41,-5.73817e-45
0.8295,-1.2237,7.13154e-15,2.13406e-17,2.2329899999999998e-21,1.36383e-36,2.35745e-161,7.47262e-36,1.9291299999999998e-42,1.06924e-45
0.83,-1.22607,3.06986e-14,9.18629e-17,9.61217e-21,5.87077e-36,1.01479e-160,3.21668e-35,8.30418e-42,4.6026499999999996e-45
0.8305,-1.22845,3.59097e-14,1.07457e-16,1.1243899999999999e-20,6.86735e-36,1.1870600000000002e-160,3.76271e-35,9.71383e-42,5.38396e-45
0.831,-1.23083,2.88189e-14,8.62383e-17,9.02363e-21,5.51132e-36,9.526580000000001e-161,3.01972e-35,7.79573e-42,4.3208399999999997e-45
0.8315,-1.23322,1.54802e-14,4.63232e-17,4.84708e-21,2.9604199999999998e-36,5.11724e-161,1.62206e-35,4.1875e-42,2.32096e-45
0.832,-1.23561,1.94742e-15,5.82749e-18,6.09766e-22,3.72423e-37,6.43752e-162,2.04056e-36,5.26791e-43,2.91978e-46
0.8325,-1.23801,-6.44821e-15,-1.92957e-17,-2.01903e-21,-1.23315e-36,-2.13156e-161,-6.7566e-36,-1.7442899999999998e-42,-9.66784e-46
0.833,-1.24042,-9.32398e-15,-2.79012e-17,-2.9194699999999997e-21,-1.78311e-36,-3.0822e-161,-9.76991e-36,-2.5222e-42,-1.3979499999999999e-45
0.8335,-1.24283,-8.37004e-15,-2.50467e-17,-2.6207799999999998e-21,-1.60068e-36,-2.76686e-161,-8.77035e-36,-2.2641599999999998e-42,-1.2549299999999999e-45
0.834,-1.24525,-5.28362e-15,-1.58108e-17,-1.65438e-21,-1.01044e-36,-1.74659e-161,-5.53632e-36,-1.42926e-42,-7.92176e-46
0.8345,-1.24768,-1.7619e-15,-5.27235e-18,-5.5167799999999995e-22,-3.36946e-37,-5.82427e-162,-1.84617e-36,-4.76608e-43,-2.64163e-46
0.835,-1.25011,5.14269e-16,1.53891e-18,1.6102499999999999e-22,9.83486e-38,1.7e-162,5.38865e-37,1.3911399999999999e-43,7.71047e-47
0.8355,-1.25255,8.85443e-16,2.6496200000000004e-18,2.77245e-22,1.69332e-37,2.9269799999999997e-162,9.277899999999999e-37,2.3951899999999998e-43,1.32755e-46
0.836,-1.25499,2.98012e-16,8.91778e-19,9.331210000000001e-23,5.69917e-38,9.851300000000001e-163,3.12265e-37,8.061450000000001e-44,4.46812e-47
0.8365,-1.25744,-1.94864e-16,-5.83114e-19,-6.10147e-23,-3.72656e-38,-6.44155e-163,-2.04183e-37,-5.271200000000001e-44,-2.9216000000000003e-47
0.837,-1.2599,-2.23347e-16,-6.68348e-19,-6.993320000000001e-23,-4.27127e-38,-7.383110000000001e-163,-2.34029e-37,-6.04169e-44,-3.34865e-47
0.8375,-1.26236,-4.94662e-17,-1.48024e-19,-1.5488600000000002e-23,-9.459899999999999e-39,-1.63519e-163,-5.1832e-38,-1.3381000000000002e-44,-7.41651e-48
0.838,-1.26483,6.12722e-17,1.83352e-19,1.91852e-23,1.17177e-38,2.0254500000000003e-163,6.42026e-38,1.65746e-44,9.18658e-48
0.8385,-1.26731,5.56939e-17,1.66659e-19,1.7438600000000002e-23,1.06509e-38,1.84105e-163,5.83575e-38,1.50656e-44,8.35021e-48
0.839,-1.26979,7.24687e-18,2.1685699999999998e-20,2.2691e-24,1.3858899999999999e-39,2.39558e-164,7.593469999999999e-39,1.9603299999999997e-45,1.08653e-48
0.8395,-1.27228,-1.78435e-17,-5.339509999999999e-20,-5.587050000000001e-24,-3.41237e-39,-5.898450000000001e-164,-1.86968e-38,-4.8267799999999993e-45,-2.67528e-48
0.84,-1.27477,-1.39892e-17,-4.1861499999999994e-20,-4.3802200000000005e-24,-2.67528e-39,-4.62436e-164,-1.46582e-38,-3.78417e-45,-2.09741e-48
0.8405,-1.27727,-8.594530000000001e-19,-2.57184e-21,-2.69107e-25,-1.6436100000000001e-40,-2.84107e-165,-9.00558e-40,-2.32488e-46,-1.2885799999999998e-49
0.841,-1.27978,5.0277600000000006e-18,1.50452e-20,1.5742600000000001e-24,9.61505e-40,1.66201e-164,5.2682199999999993e-39,1.3600399999999999e-45,7.538149999999999e-49
0.8415,-1.28229,3.61628e-18,1.08214e-20,1.1323100000000001e-24,6.91575e-40,1.19542e-164,3.78923e-39,9.7823e-46,5.42191e-49
0.842,-1.28481,7.39528e-20,2.21298e-22,2.31557e-26,1.41427e-41,2.4446300000000002e-166,7.74897e-41,2.00048e-47,1.10878e-50
0.8425,-1.28734,-1.4259100000000002e-18,-4.26693e-21,-4.4647399999999995e-25,-2.72691e-40,-4.71359e-165,-1.49411e-39,-3.8572e-46,-2.13788e-49
0.843,-1.28988,-1.0201500000000001e-18,-3.05273e-21,-3.19425e-25,-1.95094e-40,-3.37229e-165,-1.0689399999999998e-39,-2.75959e-46,-1.52952e-49
0.8435,-1.29242,-1.0481999999999998e-20,-3.13665e-23,-3.2820599999999996e-27,-2.00457e-42,-3.4649899999999996e-167,-1.09833e-41,-2.83545e-48,-1.57157e-51
0.844,-1.29497,5.45037e-19,1.63098e-21,1.70659e-25,1.0423300000000002e-40,1.80171e-165,5.71105e-40,1.47437e-46,8.17178e-50
0.8445,-1.29752,5.98751e-19,1.79172e-21,1.87478e-25,1.1450500000000001e-40,1.97927e-165,6.273880000000001e-40,1.61967e-46,8.97712e-50
0.845,-1.30009,3.64867e-19,1.09184e-21,1.14245e-25,6.9777e-41,1.20613e-165,3.823180000000001e-40,9.86992e-47,5.47048e-50
0.8455,-1.30266,5.75921e-20,1.7234e-22,1.8033e-26,1.10139e-41,1.90381e-166,6.03466e-41,1.55791e-47,8.63483e-51
0.846,-1.30524,-1.29723e-19,-3.88186e-22,-4.0618300000000003e-26,-2.48082e-41,-4.28822e-166,-1.35927e-40,-3.50911e-47,-1.94495e-50
0.8465,-1.30782,-1.7142100000000001e-19,-5.12965e-22,-5.36746e-26,-3.27826e-41,-5.666620000000001e-166,-1.7962e-40,-4.63707e-47,-2.57013e-50
0.847,-1.31041,-1.22656e-19,-3.67039e-22,-3.84054e-26,-2.34567e-41,-4.0546e-166,-1.28522e-40,-3.31794e-47,-1.83899e-50
0.8475,-1.31301,-3.91e-20,-1.17004e-22,-1.22428e-26,-7.47747e-42,-1.29252e-166,-4.09701e-41,-1.05768e-47,-5.862289999999999e-51
0.848,-1.31562,2.48186e-20,7.426780000000001e-23,7.77108e-27,4.7462999999999995e-42,8.20422e-167,2.60056e-41,6.71362e-48,3.72107e-51
0.8485,-1.31823,4.712149999999999e-20,1.41007e-22,1.47544e-26,9.0115e-42,1.55768e-166,4.93752e-41,1.27467e-47,7.06496e-51
0.849,-1.32085,4.0557899999999994e-20,1.21366e-22,1.2699300000000001e-26,7.75627e-42,1.34071e-166,4.24976e-41,1.09712e-47,6.080869999999999e-51
0.8495,-1.32347,1.95778e-20,5.8585e-23,6.1300999999999994e-27,3.7440499999999997e-42,6.471769999999999e-167,2.05141e-41,5.29594e-48,2.9353099999999997e-51
0.85,-1.32611,-1.3703e-21,-4.10051e-24,-4.2906e-28,-2.6205499999999998e-43,-4.5297499999999995e-168,-1.43583e-42,-3.70675e-49,-2.0545e-52
0.8505,-1.32875,-1.16737e-20,-3.4932600000000003e-23,-3.65521e-27,-2.2324699999999998e-42,-3.85894e-167,-1.2232e-41,-3.15782e-48,-1.7502499999999997e-51
0.851,-1.3314,-1.2735699999999999e-20,-3.81105e-23,-3.9877299999999996e-27,-2.43556e-42,-4.20999e-167,-1.33448e-41,-3.44509e-48,-1.9094699999999998e-51
0.8515,-1.33406,-8.30611e-21,-2.48554e-23,-2.60077e-27,-1.58846e-42,-2.7457199999999997e-167,-8.703359999999999e-42,-2.24686e-48,-1.24534e-51
0.852,-1.33673,-2.13489e-21,-6.3885000000000004e-24,-6.68467e-28,-4.08276e-43,-7.05725e-168,-2.237e-42,-5.77504e-49,-3.2008599999999997e-52
0.8525,-1.33941,2.19465e-21,6.56731e-24,6.87177e-28,4.19703e-43,7.25478e-168,2.29961e-42,5.936679999999999e-49,3.29045e-52
0.853,-1.34209,3.63174e-21,1.08677e-23,1.1371499999999999e-27,6.94533e-43,1.20053e-167,3.8054399999999996e-42,9.824129999999999e-49,5.4451e-52
0.8535,-1.34478,3.09579e-21,9.263910000000001e-24,9.69339e-28,5.92038e-43,1.02337e-167,3.24385e-42,8.37434e-49,4.64154e-52
0.854,-1.34748,1.5580799999999998e-21,4.6624300000000004e-24,4.878580000000001e-28,2.97967e-43,5.1505e-168,1.6325999999999998e-42,4.214719999999999e-49,2.33604e-52
0.8545,-1.35018,-1.01075e-23,-3.02457e-26,-3.16479e-30,-1.93294e-45,-3.3411900000000004e-170,-1.0590900000000001e-44,-2.73414e-51,-1.51542e-54
0.855,-1.3529,-8.46181e-22,-2.5321300000000003e-24,-2.64952e-28,-1.6182299999999999e-43,-2.79719e-168,-8.86651e-43,-2.2889799999999997e-49,-1.2686799999999999e-52
0.8555,-1.35562,-1.00252e-21,-2.9999700000000003e-24,-3.1390500000000003e-28,-1.91722e-43,-3.31401e-168,-1.0504699999999999e-42,-2.7118899999999997e-49,-1.50309e-52
0.856,-1.35835,-7.30427e-22,-2.1857400000000003e-24,-2.28708e-28,-1.39687e-43,-2.41455e-168,-7.65361e-43,-1.97586e-49,-1.09513e-52
0.8565,-1.36109,-2.81191e-22,-8.41441e-25,-8.8045e-29,-5.37748e-44,-9.295239999999999e-169,-2.94639e-43,-7.606419999999999e-50,-4.21591e-53
0.857,-1.36384,9.54921e-23,2.85752e-25,2.99e-29,1.82619e-44,3.15665e-169,1.00059e-43,2.5831299999999998e-50,1.4317200000000002e-53
0.8575,-1.36659,2.62576e-22,7.85738e-25,8.22165e-29,5.0215e-44,8.679899999999999e-169,2.75134e-43,7.10288e-50,3.93682e-53
0.858,-1.36936,2.67893e-22,8.01647e-25,8.38812e-29,5.12317e-44,8.855639999999999e-169,2.80705e-43,7.24669e-50,4.01653e-53
0.8585,-1.37213,1.76439e-22,5.27981e-25,5.524580000000001e-29,3.37422e-44,5.832499999999999e-169,1.84878e-43,4.77281e-50,2.64537e-53
0.859,-1.37491,5.32147e-23,1.59241e-25,1.66623e-29,1.0176700000000001e-44,1.7591e-169,5.57598e-44,1.4395e-50,7.97851e-54
0.8595,-1.3777,-3.84939e-23,-1.1519e-25,-1.2053000000000001e-29,-7.36156e-45,-1.27248e-169,-4.0335e-44,-1.04129e-50,-5.771420000000001e-54
0.86,-1.38049,-7.47457e-23,-2.2366999999999997e-25,-2.3404000000000002e-29,-1.42943e-44,-2.47084e-169,-7.832050000000001e-44,-2.02192e-50,-1.12067e-53
0.8605,-1.3833,-7.09465e-23,-2.12302e-25,-2.22144e-29,-1.35678e-44,-2.3452599999999998e-169,-7.43397e-44,-1.91915e-50,-1.06371e-53
0.861,-1.38612,-4.4213200000000004e-23,-1.32304e-25,-1.38438e-29,-8.455309999999999e-45,-1.4615399999999998e-169,-4.63278e-44,-1.196e-50,-6.62891e-54
0.8615,-1.38895,-1.1662400000000001e-23,-3.4898600000000004e-26,-3.6516500000000004e-30,-2.2302999999999997e-45,-3.8551900000000006e-170,-1.22201e-44,-3.1547499999999997e-51,-1.74854e-54
0.862,-1.39178,1.02671e-23,3.07234e-26,3.21477e-30,1.96347e-45,3.39395e-170,1.07581e-44,2.77731e-51,1.53935e-54
0.8625,-1.39462,1.68777e-23,5.05051e-26,5.28465e-30,3.2276799999999995e-45,5.5792e-170,1.7684900000000002e-44,4.56553e-51,2.53048e-54
0.863,-1.39747,1.3406300000000002e-23,4.0117200000000004e-26,4.19771e-30,2.5638099999999998e-45,4.43167e-170,1.4047500000000001e-44,3.6265e-51,2.01001e-54
0.8635,-1.40034,5.40283e-24,1.61675e-26,1.69171e-30,1.03323e-45,1.786e-170,5.661229999999999e-45,1.4614999999999998e-51,8.1005e-55
0.864,-1.40321,-1.6105900000000001e-24,-4.8195599999999995e-27,-5.04299e-31,-3.08008e-46,-5.32407e-171,-1.68762e-45,-4.35676e-52,-2.41477e-55
0.8645,-1.40609,-4.48864e-24,-1.34319e-26,-1.4054600000000001e-30,-8.58406e-46,-1.4838e-170,-4.70332e-45,-1.2142099999999999e-51,-6.72985e-55
0.865,-1.40898,-4.2476300000000005e-24,-1.27107e-26,-1.33e-30,-8.12315e-46,-1.40413e-170,-4.4507799999999995e-45,-1.1490199999999998e-51,-6.368500000000001e-55
0.8655,-1.41188,-2.32416e-24,-6.95485e-27,-7.27728e-31,-4.44471e-46,-7.68289e-171,-2.43531e-45,-6.28701e-52,-3.48462e-55
0.866,-1.41479,-1.54807e-25,-4.632490000000001e-28,-4.84725e-32,-2.96053e-47,-5.11742e-172,-1.62211e-46,-4.18765e-53,-2.3210400000000002e-56
0.8665,-1.41771,1.05261e-24,3.14984e-27,3.29587e-31,2.013e-46,3.47957e-171,1.10295e-45,2.84738e-52,1.57818e-55
0.867,-1.42064,1.2833200000000002e-24,3.8402399999999996e-27,4.01827e-31,2.45422e-46,4.24224e-171,1.3446999999999999e-45,3.47148e-52,1.9240900000000002e-55
0.8675,-1.42357,9.10196e-25,2.72369e-27,2.84996e-31,1.74065e-46,3.00881e-171,9.53728e-46,2.4621499999999997e-52,1.36466e-55
0.868,-1.42651,3.06294e-25,9.165590000000001e-28,9.59051e-32,5.85755e-47,1.01251e-171,3.20943e-46,8.2854700000000005e-53,4.59228e-56
0.8685,-1.42947,-1.61471e-25,-4.8319e-28,-5.055910000000001e-32,-3.08797e-47,-5.33771e-172,-1.69194e-46,-4.36792e-53,-2.42095e-56
0.869,-1.43244,-3.32306e-25,-9.943990000000001e-28,-1.0405e-31,-6.35501e-47,-1.09849e-171,-3.4819900000000002e-46,-8.98912e-53,-4.982290000000001e-56
0.8695,-1.43542,-2.95505e-25,-8.84275e-28,-9.252700000000001e-32,-5.65122e-47,-9.76842e-172,-3.09638e-46,-7.99363e-53,-4.4305300000000005e-56
0.87,-1.43841,-1.5541e-25,-4.65053e-28,-4.8661300000000004e-32,-2.97206e-47,-5.13735e-172,-1.62843e-46,-4.20396e-53,-2.33008e-56
0.8705,-1.44141,-1.6364e-26,-4.89679e-29,-5.1238000000000004e-33,-3.12944e-48,-5.40939e-173,-1.71466e-47,-4.4265700000000003e-54,-2.4534599999999998e-57
0.871,-1.44441,3.33501e-26,9.979750000000001e-29,1.0442400000000001e-32,6.37786e-48,1.10244e-172,3.49451e-47,9.02144e-54,5.0002e-57
0.8715,-1.44743,1.47013e-26,4.39923e-29,4.60318e-33,2.81146e-48,4.85975e-173,1.54044e-47,3.9768e-54,2.20417e-57
0.872,-1.45046,-7.365939999999999e-27,-2.2042e-29,-2.3063900000000002e-33,-1.40866e-48,-2.4349399999999997e-173,-7.71823e-48,-1.99254e-54,-1.10438e-57
0.8725,-1.4535,-6.90624e-27,-2.0666400000000002e-29,-2.16245e-33,-1.32075e-48,-2.28297e-173,-7.23654e-48,-1.86819e-54,-1.03546e-57
