 #     R_sun        mass_sun           L_sun            logR            logT            logP          logRho          Csound              dm           nu_pp          nu_pep          nu_hep          nu_7Be           nu_8B          nu_13N          nu_15O          nu_17F          log_ne              H1             He4             He3             C12             C13             N14             N15             O16             O17             O18              Ne              Na              Mg              Al              Si               P               S              Cl              Ar               K              Ca              Sc              Ti               V              Cr              Mn              Fe              Co              Ni
   8.700e-01     9.96599e-01     9.95198e-01     1.07821e+01     5.90519e+00     1.26574e+01    -1.38405e+00     1.35413e+07     3.34414e-05     -6.05279e-27     -1.78966e-29     -1.98013e-33     -1.45605e-48     3.29460e-176     -8.97662e-48     -2.10631e-54      2.81324e-57    -1.44808e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.705e-01     9.96632e-01     9.95198e-01     1.07824e+01     5.90323e+00     1.26524e+01    -1.38703e+00     1.35105e+07     3.32518e-05      1.34045e-27      3.96340e-30      4.38521e-34      3.22458e-49    -7.29625e-177      1.98797e-48      4.66465e-55     -6.23022e-58    -1.45107e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.710e-01     9.96665e-01     9.95198e-01     1.07826e+01     5.90126e+00     1.26475e+01    -1.39002e+00     1.34796e+07     3.30616e-05      2.37773e-27      7.03038e-30      7.77858e-34      5.71983e-49    -1.29423e-176      3.52631e-48      8.27427e-55     -1.10513e-57    -1.45408e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.715e-01     9.96698e-01     9.95198e-01     1.07829e+01     5.89928e+00     1.26425e+01    -1.39302e+00     1.34487e+07     3.28713e-05      2.87639e-28      8.50478e-31      9.40990e-35      6.91939e-50    -1.56565e-177      4.26584e-49      1.00095e-55     -1.33690e-58    -1.45710e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.720e-01     9.96731e-01     9.95198e-01     1.07831e+01     5.89730e+00     1.26374e+01    -1.39604e+00     1.34178e+07     3.26814e-05     -7.12277e-28     -2.10603e-30     -2.33017e-34     -1.71344e-49     3.87701e-177     -1.05635e-48     -2.47865e-55      3.31055e-58    -1.46013e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.725e-01     9.96764e-01     9.95198e-01     1.07834e+01     5.89531e+00     1.26324e+01    -1.39906e+00     1.33868e+07     3.24917e-05     -3.45778e-28     -1.02238e-30     -1.13119e-34     -8.31798e-50     1.88211e-177     -5.12808e-49     -1.20327e-55      1.60712e-58    -1.46317e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.730e-01     9.96796e-01     9.95198e-01     1.07836e+01     5.89331e+00     1.26273e+01    -1.40209e+00     1.33557e+07     3.23013e-05      1.39583e-28      4.12712e-31      4.56635e-35      3.35778e-50    -7.59765e-178      2.07009e-49      4.85734e-56     -6.48758e-59    -1.46623e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.735e-01     9.96828e-01     9.95198e-01     1.07838e+01     5.89131e+00     1.26223e+01    -1.40512e+00     1.33246e+07     3.21111e-05      1.65392e-28      4.89025e-31      5.41069e-35      3.97865e-50    -9.00249e-178      2.45286e-49      5.75548e-56     -7.68716e-59    -1.46928e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.740e-01     9.96860e-01     9.95198e-01     1.07841e+01     5.88930e+00     1.26172e+01    -1.40817e+00     1.32935e+07     3.19232e-05      8.93080e-30      2.64062e-32      2.92165e-36      2.14838e-51    -4.86114e-179      1.32449e-50      3.10783e-57     -4.15089e-60    -1.47235e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.745e-01     9.96891e-01     9.95198e-01     1.07844e+01     5.88728e+00     1.26121e+01    -1.41123e+00     1.32624e+07     3.17393e-05     -5.37705e-29     -1.58986e-31     -1.75906e-35     -1.29349e-50     2.92679e-178     -7.97446e-50     -1.87116e-56      2.49916e-59    -1.47543e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.750e-01     9.96923e-01     9.95198e-01     1.07846e+01     5.88526e+00     1.26070e+01    -1.41431e+00     1.32313e+07     3.15567e-05     -2.46772e-29     -7.29646e-32     -8.07298e-36     -5.93631e-51     1.34321e-178     -3.65977e-50     -8.58742e-57      1.14696e-59    -1.47852e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.755e-01     9.96954e-01     9.95198e-01     1.07849e+01     5.88323e+00     1.26018e+01    -1.41739e+00     1.32000e+07     3.13717e-05      1.04378e-29      3.08620e-32      3.41465e-36      2.51090e-51    -5.68141e-179      1.54798e-50      3.63224e-57     -4.85131e-60    -1.48163e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.760e-01     9.96985e-01     9.95198e-01     1.07851e+01     5.88118e+00     1.25967e+01    -1.42049e+00     1.31688e+07     3.11831e-05      1.26880e-29      3.75153e-32      4.15079e-36      3.05220e-51    -6.90622e-179      1.88170e-50      4.41529e-57     -5.89717e-60    -1.48475e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.765e-01     9.97016e-01     9.95198e-01     1.07854e+01     5.87913e+00     1.25915e+01    -1.42360e+00     1.31374e+07     3.09926e-05      1.30750e-30      3.86596e-33      4.27740e-37      3.14530e-52    -7.11687e-180      1.93910e-51      4.54997e-58     -6.07705e-61    -1.48788e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.770e-01     9.97047e-01     9.95198e-01     1.07856e+01     5.87708e+00     1.25863e+01    -1.42672e+00     1.31061e+07     3.08021e-05     -3.99750e-30     -1.18196e-32     -1.30775e-36     -9.61632e-52     2.17588e-179     -5.92851e-51     -1.39109e-57      1.85797e-60    -1.49101e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.775e-01     9.97078e-01     9.95198e-01     1.07858e+01     5.87502e+00     1.25811e+01    -1.42985e+00     1.30747e+07     3.06133e-05     -2.26623e-30     -6.70070e-33     -7.41382e-37     -5.45161e-52     1.23354e-179     -3.36095e-51     -7.88626e-58      1.05331e-60    -1.49416e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.780e-01     9.97108e-01     9.95198e-01     1.07861e+01     5.87295e+00     1.25759e+01    -1.43299e+00     1.30432e+07     3.04278e-05      5.64670e-31      1.66959e-33      1.84728e-37      1.35836e-52    -3.07357e-180      8.37437e-52      1.96500e-58     -2.62449e-61    -1.49732e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.785e-01     9.97138e-01     9.95198e-01     1.07863e+01     5.87087e+00     1.25706e+01    -1.43614e+00     1.30118e+07     3.02452e-05      1.05174e-30      3.10973e-33      3.44068e-37      2.53004e-52    -5.72472e-180      1.55978e-51      3.65993e-58     -4.88829e-61    -1.50050e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.790e-01     9.97168e-01     9.95198e-01     1.07866e+01     5.86878e+00     1.25653e+01    -1.43931e+00     1.29802e+07     3.00625e-05      2.81417e-31      8.32081e-34      9.20635e-38      6.76971e-53    -1.53178e-180      4.17357e-52      9.79301e-59     -1.30798e-61    -1.50368e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.795e-01     9.97198e-01     9.95198e-01     1.07869e+01     5.86669e+00     1.25600e+01    -1.44249e+00     1.29486e+07     2.98764e-05     -2.70756e-31     -8.00559e-34     -8.85758e-38     -6.51325e-53     1.47375e-180     -4.01546e-52     -9.42202e-59      1.25843e-61    -1.50688e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.800e-01     9.97228e-01     9.95198e-01     1.07871e+01     5.86459e+00     1.25547e+01    -1.44568e+00     1.29170e+07     2.96876e-05     -2.36894e-31     -7.00439e-34     -7.74983e-38     -5.69869e-53     1.28944e-180     -3.51327e-52     -8.24368e-59      1.10105e-61    -1.51009e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.805e-01     9.97258e-01     9.95198e-01     1.07873e+01     5.86248e+00     1.25493e+01    -1.44888e+00     1.28853e+07     2.94996e-05     -8.18514e-33     -2.42015e-35     -2.67771e-39     -1.96900e-54     4.45527e-182     -1.21390e-53     -2.84835e-60      3.80432e-63    -1.51332e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.810e-01     9.97287e-01     9.95198e-01     1.07875e+01     5.86037e+00     1.25440e+01    -1.45209e+00     1.28536e+07     2.93149e-05      8.39259e-32      2.48149e-34      2.74558e-38      2.01891e-53    -4.56819e-181      1.24467e-52      2.92054e-59     -3.90074e-62    -1.51655e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.815e-01     9.97316e-01     9.95198e-01     1.07878e+01     5.85824e+00     1.25386e+01    -1.45532e+00     1.28218e+07     2.91327e-05      4.83087e-32      1.42837e-34      1.58039e-38      1.16211e-53    -2.62950e-181      7.16445e-53      1.68109e-59     -2.24531e-62    -1.51980e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.820e-01     9.97344e-01     9.95198e-01     1.07881e+01     5.85611e+00     1.25332e+01    -1.45856e+00     1.27900e+07     2.89511e-05     -9.34673e-33     -2.76360e-35     -3.05772e-39     -2.24844e-54     5.08754e-182     -1.38617e-53     -3.25257e-60      4.34421e-63    -1.52306e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.825e-01     9.97373e-01     9.95198e-01     1.07883e+01     5.85397e+00     1.25278e+01    -1.46181e+00     1.27582e+07     2.87690e-05     -2.28232e-32     -6.74827e-35     -7.46646e-39     -5.49032e-54     1.24229e-181     -3.38481e-53     -7.94225e-60      1.06079e-62    -1.52633e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.830e-01     9.97402e-01     9.95198e-01     1.07886e+01     5.85182e+00     1.25224e+01    -1.46507e+00     1.27263e+07     2.85865e-05     -9.20633e-33     -2.72209e-35     -3.01179e-39     -2.21466e-54     5.01111e-182     -1.36535e-53     -3.20371e-60      4.27895e-63    -1.52961e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.835e-01     9.97430e-01     9.95198e-01     1.07888e+01     5.84966e+00     1.25169e+01    -1.46835e+00     1.26944e+07     2.84041e-05      4.33438e-33      1.28157e-35      1.41796e-39      1.04267e-54    -2.35925e-182      6.42813e-54      1.50832e-60     -2.01455e-63    -1.53291e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.840e-01     9.97458e-01     9.95198e-01     1.07891e+01     5.84749e+00     1.25114e+01    -1.47164e+00     1.26624e+07     2.82219e-05      5.90924e-33      1.74722e-35      1.93317e-39      1.42152e-54    -3.21647e-182      8.76373e-54      2.05636e-60     -2.74652e-63    -1.53622e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.845e-01     9.97486e-01     9.95198e-01     1.07893e+01     5.84532e+00     1.25059e+01    -1.47494e+00     1.26304e+07     2.80399e-05      1.68837e-33      4.99212e-36      5.52340e-40      4.06153e-55    -9.19002e-183      2.50395e-54      5.87537e-61     -7.84729e-64    -1.53954e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.850e-01     9.97514e-01     9.95198e-01     1.07895e+01     5.84313e+00     1.25004e+01    -1.47826e+00     1.25983e+07     2.78582e-05     -1.44619e-33     -4.27603e-36     -4.73110e-40     -3.47893e-55     7.87177e-183     -2.14478e-54     -5.03259e-61      6.72164e-64    -1.54288e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.855e-01     9.97541e-01     9.95198e-01     1.07898e+01     5.84094e+00     1.24948e+01    -1.48159e+00     1.25662e+07     2.76765e-05     -1.51986e-33     -4.49386e-36     -4.97212e-40     -3.65615e-55     8.27277e-183     -2.25404e-54     -5.28896e-61      7.06406e-64    -1.54624e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.860e-01     9.97569e-01     9.95198e-01     1.07900e+01     5.83874e+00     1.24893e+01    -1.48493e+00     1.25340e+07     2.74946e-05     -3.15969e-34     -9.34245e-37     -1.03367e-40     -7.60091e-56     1.71986e-183     -4.68600e-55     -1.09954e-61      1.46857e-64    -1.54961e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.865e-01     9.97597e-01     9.95198e-01     1.07903e+01     5.83653e+00     1.24837e+01    -1.48828e+00     1.25018e+07     2.73124e-05      4.30366e-34      1.27249e-36      1.40791e-40      1.03528e-55    -2.34253e-183      6.38256e-55      1.49763e-61     -2.00027e-64    -1.55298e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.870e-01     9.97624e-01     9.95198e-01     1.07905e+01     5.83431e+00     1.24781e+01    -1.49165e+00     1.24695e+07     2.71306e-05      3.97496e-34      1.17530e-36      1.30038e-40      9.56211e-56    -2.16362e-183      5.89509e-55      1.38325e-61     -1.84750e-64    -1.55636e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
   8.875e-01     9.97651e-01     9.95198e-01     1.07907e+01     5.83208e+00     1.24724e+01    -1.49503e+00     1.24372e+07     2.69505e-05      6.66661e-35      1.97116e-37      2.18094e-41      1.60371e-56    -3.62871e-184      9.88696e-56      2.31991e-62     -3.09853e-65    -1.55977e+00     7.47874e-01     2.36799e-01     3.28473e-05     2.77298e-03     3.34573e-05     7.49097e-04     1.83468e-06     6.80393e-03     2.73948e-06     1.62470e-05     1.67929e-03     2.83790e-05     6.26773e-04     5.52750e-05     6.91736e-04     6.79920e-06     3.52773e-04     4.79860e-06     9.41065e-05     3.91703e-06     6.37332e-05     4.94596e-08     3.10093e-06     3.00979e-07     1.64976e-05     1.38466e-05     1.19772e-03     3.81788e-06     7.08031e-05
