radius,pp fraction,pep fraction,hep fraction,7Be fraction,8B fraction,13N fraction,15O fraction,17F fraction
0.825,4.74814e-13,1.41866e-15,1.49437e-19,9.33055e-35,-3.6430500000000005e-160,5.354200000000001e-34,1.29595e-40,7.49313e-44
0.8255,3.83019e-13,1.14439e-15,1.20547e-19,7.526689999999999e-35,-2.93874e-160,4.31908e-34,1.0454e-40,6.0445e-44
0.826,1.99817e-13,5.97019e-16,6.288799999999999e-20,3.9266e-35,-1.53311e-160,2.2532200000000003e-34,5.45377e-41,3.15336e-44
0.8265,1.48492e-14,4.43667e-17,4.67344e-21,2.918e-36,-1.1393100000000001e-161,1.67445e-35,4.0528999999999996e-42,2.34338e-45
0.827,-9.60548e-14,-2.86995e-16,-3.02311e-20,-1.8875699999999998e-35,7.369880000000001e-161,-1.08315e-34,-2.6217e-41,-1.5158600000000001e-44
0.8275,-1.313e-13,-3.92302e-16,-4.1323899999999996e-20,-2.58018e-35,1.0074100000000001e-160,-1.4806e-34,-3.58369e-41,-2.0720800000000001e-44
0.828,-1.14132e-13,-3.41006e-16,-3.5920499999999995e-20,-2.2427999999999998e-35,8.756870000000001e-161,-1.287e-34,-3.11509e-41,-1.8011400000000002e-44
0.8285,-6.78111e-14,-2.02607e-16,-2.1341999999999998e-20,-1.33255e-35,5.20286e-161,-7.64666e-35,-1.85082e-41,-1.0701400000000001e-44
0.829,-1.55997e-14,-4.6609e-17,-4.90965e-21,-3.06548e-36,1.1969e-161,-1.75908e-35,-4.2577399999999997e-42,-2.4618099999999998e-45
0.8295,2.05459e-14,6.13874e-17,6.4663599999999995e-21,4.03746e-36,-1.5764e-161,2.3168399999999999e-35,5.6077499999999995e-42,3.24239e-45
0.83,3.51647e-14,1.05066e-16,1.1067299999999999e-20,6.91019e-36,-2.6980400000000003e-161,3.96531e-35,9.59777e-42,5.5493999999999996e-45
0.8305,3.41001e-14,1.01885e-16,1.0732199999999998e-20,6.70099e-36,-2.6163500000000003e-161,3.8452599999999997e-35,9.3072e-42,5.3814e-45
0.831,2.3416e-14,6.99629e-17,7.36967e-21,4.60148e-36,-1.79661e-161,2.64049e-35,6.391129999999999e-42,3.6953299999999997e-45
0.8315,9.17655e-15,2.74179e-17,2.8881099999999997e-21,1.80328e-36,-7.04078e-162,1.0347899999999999e-35,2.50463e-42,1.44817e-45
0.832,-2.57937e-15,-7.7067e-18,-8.11799e-22,-5.068709999999999e-37,1.9790399999999999e-162,-2.9086e-36,-7.0400799999999994e-43,-4.07055e-46
0.8325,-8.35118e-15,-2.49518e-17,-2.62835e-21,-1.64109e-36,6.407509999999999e-162,-9.41713e-36,-2.27935e-42,-1.3179199999999999e-45
0.833,-9.33143e-15,-2.78806e-17,-2.93686e-21,-1.83371e-36,7.15961e-162,-1.05225e-35,-2.5468999999999998e-42,-1.47261e-45
0.8335,-7.22023e-15,-2.15727e-17,-2.2723999999999998e-21,-1.41884e-36,5.53978e-162,-8.14182e-36,-1.97067e-42,-1.1394399999999999e-45
0.834,-3.71768e-15,-1.11078e-17,-1.1700599999999999e-21,-7.3055999999999994e-37,2.85242e-162,-4.19221e-36,-1.0147e-42,-5.86694e-46
0.8345,-5.23892e-16,-1.5653e-18,-1.64883e-22,-1.0295e-37,4.0196e-163,-5.907619999999999e-37,-1.4299e-43,-8.26764e-47
0.835,8.68348e-16,2.5944700000000003e-18,2.73293e-22,1.70639e-37,-6.662470000000001e-163,9.79184e-37,2.37005e-43,1.37036e-46
0.8355,6.88762e-16,2.0579e-18,2.1677199999999997e-22,1.35348e-37,-5.2845800000000005e-163,7.766759999999999e-37,1.87989e-43,1.08695e-46
0.836,2.04421e-17,6.10772e-20,6.4336800000000004e-24,4.01706e-39,-1.56843e-164,2.30513e-38,5.5794199999999997e-45,3.226e-48
0.8365,-2.51547e-16,-7.51577e-19,-7.916870000000001e-23,-4.94314e-38,1.93001e-163,-2.8365499999999997e-37,-6.86567e-44,-3.96971e-47
0.837,-1.57368e-16,-4.70188e-19,-4.9528100000000005e-23,-3.09243e-38,1.20742e-163,-1.7745499999999999e-37,-4.2951700000000005e-44,-2.48346e-47
0.8375,1.65458e-17,4.9435799999999994e-20,5.20741e-24,3.2514e-39,-1.26949e-164,1.86577e-38,4.51597e-45,2.61112e-48
0.838,6.93622e-17,2.07242e-19,2.18302e-23,1.36303e-38,-5.32187e-164,7.82157e-38,1.89316e-44,1.09462e-47
0.8385,3.60911e-17,1.07834e-19,1.13589e-23,7.092239999999999e-39,-2.76912e-164,4.06978e-38,9.850629999999999e-45,5.69561e-48
0.839,-8.24917e-18,-2.4647e-20,-2.5962400000000003e-24,-1.62104e-39,6.32924e-165,-9.3021e-39,-2.25151e-45,-1.30182e-48
0.8395,-1.87188e-17,-5.59283e-20,-5.891310000000001e-24,-3.67841e-39,1.43621e-164,-2.1107999999999999e-38,-5.1090599999999995e-45,-2.9540400000000003e-48
0.84,-8.47527e-18,-2.5322599999999998e-20,-2.6674000000000003e-24,-1.6654699999999997e-39,6.502719999999999e-165,-9.557059999999999e-39,-2.3132199999999997e-45,-1.3375e-48
0.8405,2.8596e-18,8.54396e-21,8.99994e-25,5.61938e-40,-2.19405e-165,3.2246e-39,7.80493e-46,4.51279e-49
0.841,5.055640000000001e-18,1.51054e-20,1.5911500000000002e-24,9.93482e-40,-3.87898e-165,5.700949999999999e-39,1.3798799999999998e-45,7.97841e-49
0.8415,2.1068100000000003e-18,6.2947899999999996e-21,6.63073e-25,4.140090000000001e-40,-1.6164699999999998e-165,2.37573e-39,5.7503e-46,3.32481e-49
0.842,-8.72522e-19,-2.60694e-21,-2.7460699999999998e-25,-1.7145900000000002e-40,6.69449e-166,-9.83891e-40,-2.38144e-46,-1.3769399999999999e-49
0.8425,-1.4222600000000002e-18,-4.24947e-21,-4.4762499999999995e-25,-2.79488e-40,1.09124e-165,-1.6038e-39,-3.88189e-46,-2.2445e-49
0.843,-6.03678e-19,-1.80368e-21,-1.89994e-25,-1.18629e-40,4.63177e-166,-6.807320000000001e-40,-1.64767e-46,-9.52677e-50
0.8435,2.95533e-19,8.82999e-22,9.30123e-26,5.8075e-41,-2.2675000000000002e-166,3.33255e-40,8.06621e-47,4.66386e-50
0.844,6.19439e-19,1.8507699999999998e-21,1.94955e-25,1.21726e-40,-4.7527e-166,6.98505e-40,1.69069e-46,9.7755e-50
0.8445,5.28491e-19,1.57904e-21,1.66331e-25,1.03854e-40,-4.05489e-166,5.95949e-40,1.44245e-46,8.34023e-50
0.845,2.37267e-19,7.08911e-22,7.467440000000001e-26,4.66252e-41,-1.82045e-166,2.67552e-40,6.47591e-47,3.74435e-50
0.8455,-3.99274e-20,-1.19296e-22,-1.2566300000000001e-26,-7.84612e-42,3.0634699999999998e-167,-4.50238e-41,-1.08977e-47,-6.30103e-51
0.846,-1.62108e-19,-4.84348e-22,-5.10197e-26,-3.18557e-41,1.2437800000000001e-166,-1.82799e-40,-4.42453e-47,-2.55825e-50
0.8465,-1.60383e-19,-4.79195e-22,-5.04769e-26,-3.15167e-41,1.2305500000000001e-166,-1.80854e-40,-4.37745e-47,-2.53103e-50
0.847,-9.05247e-20,-2.70471e-22,-2.84906e-26,-1.7789e-41,6.945579999999999e-167,-1.0207900000000002e-40,-2.47076e-47,-1.42859e-50
0.8475,-8.30497e-21,-2.48138e-23,-2.6137999999999997e-27,-1.63201e-42,6.37206e-168,-9.36503e-42,-2.26674e-48,-1.3106199999999999e-51
0.848,3.8375e-20,1.14658e-22,1.20777e-26,7.54106e-42,-2.9443499999999996e-167,4.32732e-41,1.0474e-47,6.056039999999999e-51
0.8485,4.7432899999999994e-20,1.41721e-22,1.49284e-26,9.32102e-42,-3.6393299999999996e-167,5.34873e-41,1.29462e-47,7.485479999999999e-51
0.849,3.33227e-20,9.95624e-23,1.04876e-26,6.548229999999999e-42,-2.5567099999999996e-167,3.75761e-41,9.09504e-48,5.2587299999999996e-51
0.8495,1.0520899999999999e-20,3.14346e-23,3.3112199999999996e-27,2.0674599999999998e-42,-8.07224e-168,1.18638e-41,2.87155e-48,1.6603199999999998e-51
0.85,-6.82812e-21,-2.04012e-23,-2.1489999999999998e-27,-1.34179e-42,5.23893e-168,-7.699669999999999e-42,-1.86365e-48,-1.0775599999999999e-51
0.8505,-1.3063799999999999e-20,-3.90323e-23,-4.11154e-27,-2.5671599999999998e-42,1.0023299999999999e-167,-1.47313e-41,-3.5656100000000003e-48,-2.0616199999999998e-51
0.851,-1.1510799999999999e-20,-3.43921e-23,-3.62275e-27,-2.26197e-42,8.83172e-168,-1.298e-41,-3.14172e-48,-1.8165299999999997e-51
0.8515,-5.92589e-21,-1.77055e-23,-1.86504e-27,-1.16449e-42,4.54669e-168,-6.682279999999999e-42,-1.6174e-48,-9.351759999999999e-52
0.852,-6.60868e-23,-1.97455e-25,-2.07993e-29,-1.2986700000000002e-44,5.07056e-170,-7.452210000000001e-44,-1.80376e-50,-1.0429300000000001e-53
0.8525,3.06746e-21,9.165030000000001e-24,9.654150000000001e-28,6.0278499999999994e-43,-2.35353e-168,3.459e-42,8.37227e-49,4.84082e-52
0.853,3.62598e-21,1.0833800000000001e-23,1.1411999999999999e-27,7.1254e-43,-2.78206e-168,4.0888099999999997e-42,9.896689999999999e-49,5.722239999999999e-52
0.8535,2.58261e-21,7.716380000000001e-24,8.12819e-28,5.07507e-43,-1.98153e-168,2.91226e-42,7.04892e-49,4.07567e-52
0.854,9.10475e-22,2.7203400000000004e-24,2.86552e-28,1.78917e-43,-6.985699999999999e-169,1.02669e-42,2.4850299999999998e-49,1.43684e-52
0.8545,-4.29584e-22,-1.2835200000000002e-24,-1.35202e-28,-8.44173e-44,3.29602e-169,-4.8441599999999994e-43,-1.1725e-49,-6.77934e-53
0.855,-9.78184e-22,-2.92264e-24,-3.0786100000000004e-28,-1.92222e-43,7.505189999999999e-169,-1.10304e-42,-2.6698299999999997e-49,-1.54369e-52
0.8555,-9.41214e-22,-2.81218e-24,-2.9622600000000003e-28,-1.84957e-43,7.22154e-169,-1.0613499999999999e-42,-2.56893e-49,-1.4853499999999999e-52
0.856,-5.70447e-22,-1.7043900000000002e-24,-1.79535e-28,-1.12098e-43,4.3767999999999994e-169,-6.432589999999999e-43,-1.55697e-49,-9.002330000000001e-53
0.8565,-1.17656e-22,-3.5153399999999997e-25,-3.70295e-29,-2.31205e-44,9.02724e-170,-1.32674e-43,-3.21127e-50,-1.8567500000000002e-53
0.857,1.82735e-22,5.45979e-25,5.75117e-29,3.5909100000000003e-44,-1.40205e-169,2.06059e-43,4.98752e-50,2.88377e-53
0.8575,2.81812e-22,8.42005e-25,8.869420000000001e-29,5.53788e-44,-2.16223e-169,3.17783e-43,7.69173e-50,4.44734e-53
0.858,2.43095e-22,7.26325e-25,7.65087e-29,4.77705e-44,-1.8651699999999998e-169,2.74124e-43,6.63499e-50,3.8363300000000004e-53
0.8585,1.31674e-22,3.93418e-25,4.14414e-29,2.58751e-44,-1.01028e-169,1.48481e-43,3.59388e-50,2.0779700000000001e-53
0.859,1.26392e-23,3.77637e-26,3.97791e-30,2.4837199999999998e-45,-9.69753e-171,1.42525e-44,3.4497199999999997e-51,1.99462e-54
0.8595,-5.794360000000001e-23,-1.73125e-25,-1.82364e-29,-1.13865e-44,4.44577e-170,-6.533950000000001e-44,-1.5815e-50,-9.14419e-54
0.86,-7.75383e-23,-2.31671e-25,-2.4403400000000002e-29,-1.5237e-44,5.94919e-170,-8.743540000000001e-44,-2.11631e-50,-1.22365e-53
0.8605,-6.32661e-23,-1.89028e-25,-1.99116e-29,-1.24324e-44,4.85414e-170,-7.134150000000001e-44,-1.72677e-50,-9.98415e-54
0.861,-3.22782e-23,-9.64415e-26,-1.01588e-29,-6.342969999999999e-45,2.47657e-170,-3.6398200000000003e-44,-8.809949999999999e-51,-5.09389e-54
0.8615,-1.7258100000000002e-24,-5.1564199999999995e-27,-5.43161e-31,-3.39139e-46,1.3241399999999999e-171,-1.9460999999999997e-45,-4.7103999999999995e-52,-2.72354e-55
0.862,1.42649e-23,4.26209e-26,4.48955e-30,2.80318e-45,-1.0944800000000001e-170,1.60857e-44,3.8934299999999996e-51,2.25117e-54
0.8625,1.65948e-23,4.95824e-26,5.22285e-30,3.2610399999999996e-45,-1.27325e-170,1.8713000000000002e-44,4.5293599999999995e-51,2.61886e-54
0.863,1.08224e-23,3.23354e-26,3.40611e-30,2.1267e-45,-8.30357e-171,1.2203800000000002e-44,2.95384e-51,1.7079e-54
0.8635,2.5073600000000003e-24,7.49154e-27,7.891349999999999e-31,4.9272e-46,-1.92379e-171,2.8274e-45,6.84353e-52,3.95691e-55
0.864,-3.1050000000000002e-24,-9.277189999999999e-27,-9.772299999999999e-31,-6.10163e-46,2.38234e-171,-3.50133e-45,-8.474729999999999e-52,-4.90007e-55
0.8645,-4.7135800000000004e-24,-1.4083300000000002e-26,-1.48349e-30,-9.26263e-46,3.61653e-171,-5.31522e-45,-1.28651e-51,-7.43859e-55
0.865,-3.7059000000000004e-24,-1.10726e-26,-1.16635e-30,-7.28244e-46,2.84338e-171,-4.1789199999999996e-45,-1.01148e-51,-5.84835e-55
0.8655,-1.5212400000000002e-24,-4.5451999999999994e-27,-4.78777e-31,-2.98939e-46,1.16719e-171,-1.71542e-45,-4.1520499999999995e-52,-2.4007e-55
0.866,4.06661e-25,1.2150299999999999e-27,1.27987e-31,7.99127e-47,-3.12014e-172,4.58567e-46,1.10993e-52,6.41759e-56
0.8665,1.23216e-24,3.68146e-27,3.87794e-31,2.42131e-46,-9.45382e-172,1.38943e-45,3.36302e-52,1.9444900000000002e-55
0.867,1.2087300000000002e-24,3.61147e-27,3.80421e-31,2.37527e-46,-9.27409e-172,1.3630199999999999e-45,3.29909e-52,1.9075200000000002e-55
0.8675,7.10356e-25,2.1224199999999998e-27,2.23569e-31,1.39592e-46,-5.45026e-172,8.01026e-46,1.93883e-52,1.12103e-55
0.868,1.1100099999999999e-25,3.31651e-28,3.4935100000000004e-32,2.18128e-47,-8.51665e-173,1.25169e-46,3.0296400000000004e-53,1.75173e-56
0.8685,-2.52336e-25,-7.53936e-28,-7.941720000000001e-32,-4.95865e-47,1.93607e-172,-2.84545e-46,-6.887220000000001e-53,-3.9821700000000003e-56
0.869,-3.39955e-25,-1.01572e-27,-1.06993e-31,-6.68043e-47,2.60833e-172,-3.83347e-46,-9.27865e-53,-5.3648900000000005e-56
0.8695,-2.55418e-25,-7.6314200000000005e-28,-8.038690000000001e-32,-5.0192e-47,1.95971e-172,-2.88019e-46,-6.97131e-53,-4.03079e-56
0.87,-1.03209e-25,-3.08371e-28,-3.24828e-32,-2.02816e-47,7.91882e-173,-1.16383e-46,-2.81697e-53,-1.62877e-56
0.8705,1.2316400000000001e-26,3.67991e-29,3.8763e-33,2.42028e-48,-9.44982e-174,1.3888400000000001e-47,3.3616e-54,1.9436699999999998e-57
0.871,3.15337e-26,9.4217e-29,9.92452e-33,6.19667e-48,-2.41945e-173,3.55587e-47,8.60674e-54,4.97639e-57
0.8715,4.66734e-27,1.39452e-29,1.46894e-33,9.171759999999999e-49,-3.58105e-174,5.26308e-48,1.2738900000000001e-54,7.36561e-58
0.872,-9.13492e-27,-2.72935e-29,-2.8750100000000002e-33,-1.7951e-48,7.0088400000000005e-174,-1.03009e-47,-2.4932700000000001e-54,-1.4416e-57
0.8725,-4.3441699999999996e-27,-1.29796e-29,-1.36723e-33,-8.536699999999999e-49,3.3331e-174,-4.89866e-48,-1.18569e-54,-6.855609999999999e-58
0.873,1.8955099999999998e-27,5.6634500000000004e-30,5.9657e-34,3.72486e-49,-1.45435e-174,2.13746e-48,5.1735700000000004e-55,2.99134e-58
0.8735,2.02368e-27,6.04639e-30,6.369070000000001e-34,3.97672e-49,-1.5526800000000001e-174,2.28198e-48,5.5233900000000004e-55,3.19361e-58
0.874,-2.9384100000000003e-29,-8.779450000000001e-32,-9.24799e-36,-5.77426e-51,2.25452e-176,-3.31347e-50,-8.020039999999999e-57,-4.63717e-60
0.8745,-6.85351e-28,-2.04771e-30,-2.15699e-34,-1.34678e-49,5.25841e-175,-7.728299999999999e-49,-1.87058e-55,-1.0815699999999999e-58
0.875,-2.34535e-28,-7.007479999999999e-31,-7.381459999999999e-35,-4.60883e-50,1.79949e-175,-2.6447099999999996e-49,-6.401340000000001e-56,-3.70124e-59
0.8755,1.6295400000000002e-28,4.86877e-31,5.12861e-35,3.2022e-50,-1.25028e-175,1.83754e-49,4.4476300000000005e-56,2.57161e-59
0.876,1.39437e-28,4.16611e-31,4.38845e-35,2.74006e-50,-1.06984e-175,1.57234e-49,3.8057500000000004e-56,2.20048e-59
0.8765,-9.33597e-30,-2.78942e-32,-2.93829e-36,-1.83461e-51,7.163099999999999e-177,-1.05276e-50,-2.54814e-57,-1.47333e-60
0.877,-5.123850000000001e-29,-1.53092e-31,-1.61262e-35,-1.00689e-50,3.93132e-176,-5.77787e-50,-1.39849e-56,-8.08605e-60
0.8775,-1.7567800000000001e-29,-5.248940000000001e-32,-5.52907e-36,-3.4522399999999995e-51,1.3479000000000001e-176,-1.98102e-50,-4.7949199999999997e-57,-2.77241e-60
0.878,1.1926100000000001e-29,3.5632900000000004e-32,3.75346e-36,2.3435899999999997e-51,-9.150369999999999e-177,1.34483e-50,3.25508e-57,1.88208e-60
0.8785,1.10887e-29,3.3130900000000003e-32,3.48991e-36,2.17903e-51,-8.50786e-177,1.2504e-50,3.02652e-57,1.74992e-60
0.879,7.06992e-32,2.11237e-34,2.2251e-38,1.38931e-53,-5.42445e-179,7.972330000000001e-53,1.92965e-59,1.11572e-62
0.8795,-3.90173e-30,-1.1657700000000001e-32,-1.22798e-36,-7.66727e-52,2.99363e-177,-4.3997499999999996e-51,-1.06493e-57,-6.1574000000000005e-61
0.88,-1.8260000000000002e-30,-5.45575e-33,-5.7469199999999995e-37,-3.58826e-52,1.4010099999999998e-177,-2.05907e-51,-4.98384e-58,-2.88164e-61
0.8805,7.02387e-31,2.09861e-33,2.21061e-37,1.38026e-52,-5.38912e-178,7.9204e-52,1.91708e-58,1.10845e-61
0.881,9.804e-31,2.9292600000000002e-33,3.0855899999999997e-37,1.92658e-52,-7.522200000000001e-178,1.1055399999999999e-51,2.6758799999999997e-58,1.5471900000000001e-61
0.8815,2.0363e-31,6.08411e-34,6.40881e-38,4.00153e-53,-1.5623700000000002e-178,2.29622e-52,5.55784e-59,3.21353e-62
0.882,-2.74427e-31,-8.1994e-34,-8.63699e-38,-5.392760000000001e-53,2.1055700000000001e-178,-3.09456e-52,-7.49016e-59,-4.33079e-62
0.8825,-2.15298e-31,-6.432730000000001e-34,-6.776029999999999e-38,-4.23082e-53,1.6518900000000002e-178,-2.42779e-52,-5.87631e-59,-3.39766e-62
0.883,3.09445e-33,9.24567e-36,9.739100000000001e-40,6.0808900000000005e-55,-2.37424e-180,3.48943e-54,8.44594e-61,4.8834199999999996e-64
0.8835,8.15386e-32,2.43623e-34,2.56625e-38,1.60231e-53,-6.25612e-179,9.19463e-53,2.2255e-59,1.28678e-62
0.884,4.37598e-32,1.30747e-34,1.37724e-38,8.59922e-54,-3.35751e-179,4.93454e-53,1.19437e-59,6.905830000000001e-63
0.8845,-1.0405500000000001e-32,-3.10897e-35,-3.2749e-39,-2.04478e-54,7.9837e-180,-1.1733700000000001e-53,-2.84005e-60,-1.64211e-63
0.885,-2.1931800000000002e-32,-6.55282e-35,-6.902529999999999e-39,-4.3098e-54,1.68273e-179,-2.4731200000000004e-53,-5.98601e-60,-3.4610900000000003e-63
0.8855,-8.49018e-33,-2.53671e-35,-2.6720899999999997e-39,-1.6684e-54,6.51416e-180,-9.57387e-54,-2.31729e-60,-1.3398500000000002e-63
0.886,4.30435e-33,1.28606e-35,1.3546999999999999e-39,8.458460000000001e-55,-3.30255e-180,4.85376e-54,1.17482e-60,6.79278e-64
0.8865,5.70408e-33,1.70428e-35,1.79523e-39,1.12091e-54,-4.3765e-180,6.43216e-54,1.55686e-60,9.00173e-64
0.887,1.6378e-33,4.89346e-36,5.1546100000000004e-40,3.21844e-55,-1.25662e-180,1.8468500000000002e-54,4.4701800000000004e-61,2.58465e-64
0.8875,-1.38784e-33,-4.14662e-36,-4.36792e-40,-2.72724e-55,1.06483e-180,-1.56499e-54,-3.78795e-61,-2.1901799999999998e-64
0.888,-1.48415e-33,-4.43439e-36,-4.671040000000001e-40,-2.9165e-55,1.1387300000000001e-180,-1.67359e-54,-4.05082e-61,-2.3421699999999997e-64
0.8885,-3.3611300000000003e-34,-1.00424e-36,-1.05784e-40,-6.60494e-56,2.57885e-181,-3.7901400000000004e-55,-9.17379e-62,-5.30426e-65
0.889,3.9876e-34,1.19142e-36,1.2550100000000001e-40,7.83602e-56,-3.05952e-181,4.4965900000000005e-55,1.0883700000000001e-61,6.29291e-65
0.8895,3.78866e-34,1.13198e-36,1.1923900000000002e-40,7.44507e-56,-2.90688e-181,4.27224e-55,1.03407e-61,5.97895e-65
0.89,7.3084e-35,2.1836199999999997e-37,2.30016e-41,1.43617e-56,-5.607430000000001e-182,8.24126e-56,1.99474e-62,1.1533499999999999e-65
0.8905,-7.82534e-35,-2.33807e-37,-2.46285e-41,-1.5377500000000002e-56,6.0040500000000004e-182,-8.82417e-56,-2.13583e-62,-1.2349299999999998e-65
0.891,-3.51331e-35,-1.04972e-37,-1.1057400000000001e-41,-6.903999999999999e-57,2.6956200000000004e-182,-3.96176e-56,-9.58917e-63,-5.54443e-66
0.8915,1.9132299999999998e-35,5.71639e-38,6.02146e-42,3.75968e-57,-1.4679400000000001e-182,2.15744e-56,5.221930000000001e-63,3.0193e-66
0.892,1.49605e-35,4.46992e-38,4.70847e-42,2.93987e-57,-1.1478500000000001e-182,1.687e-56,4.08328e-63,2.3609399999999998e-66
0.8925,-4.02007e-36,-1.20113e-38,-1.26523e-42,-7.89982e-58,3.08443e-183,-4.5332e-57,-1.09723e-63,-6.34415e-67
0.893,-8.49777e-36,-2.53898e-38,-2.67448e-42,-1.66989e-57,6.5199799999999995e-183,-9.582429999999999e-57,-2.3193600000000002e-63,-1.34105e-66
0.8935,-3.75361e-36,-1.12151e-38,-1.18136e-42,-7.3762e-58,2.87999e-183,-4.23272e-57,-1.0245000000000001e-63,-5.92364e-67
0.894,1.3521e-36,4.0398299999999995e-39,4.2554299999999995e-43,2.6570099999999997e-58,-1.03741e-183,1.52468e-57,3.6903999999999996e-64,2.13378e-67
0.8945,2.31866e-36,6.927749999999999e-39,7.29747e-43,4.5564e-58,-1.77901e-183,2.61462e-57,6.328509999999999e-64,3.6591300000000004e-67
0.895,9.73272e-37,2.90796e-39,3.06316e-43,1.91257e-58,-7.46751e-184,1.0975e-57,2.6564299999999997e-64,1.53594e-67
0.8955,-3.87013e-37,-1.1563299999999998e-39,-1.21804e-43,-7.605179999999999e-59,2.96939e-184,-4.36412e-58,-1.0563099999999999e-64,-6.1075300000000005e-68
0.896,-6.43705e-37,-1.92328e-39,-2.0259199999999997e-43,-1.26494e-58,4.93888e-184,-7.25868e-58,-1.7569199999999998e-64,-1.01584e-67
0.8965,-2.83706e-37,-8.476620000000001e-40,-8.929010000000001e-44,-5.5750899999999995e-59,2.17676e-184,-3.19918e-58,-7.74341e-65,-4.47722e-68
0.897,9.584699999999999e-38,2.86374e-40,3.01657e-44,1.88349e-59,-7.35394e-185,1.0808099999999999e-58,2.61603e-65,1.51258e-68
0.8975,1.80924e-37,5.4056900000000005e-40,5.69418e-44,3.55533e-59,-1.38815e-184,2.04017e-58,4.938099999999999e-65,2.8552e-68
0.898,9.08815e-38,2.71538e-40,2.86029e-44,1.78591e-59,-6.97296e-185,1.02482e-58,2.4804999999999997e-65,1.43422e-68
0.8985,-1.86491e-38,-5.572e-41,-5.86937e-45,-3.66472e-60,1.43086e-185,-2.10294e-59,-5.09003e-66,-2.94304e-69
0.899,-5.08312e-38,-1.5187400000000002e-40,-1.5998e-44,-9.98881e-60,3.9000599999999994e-185,-5.73193e-59,-1.3873799999999998e-65,-8.021760000000001e-69
0.8995,-3.08351e-38,-9.21298e-41,-9.70466e-45,-6.0594e-60,2.3658499999999997e-185,-3.4771e-59,-8.41608e-66,-4.86615e-69
0.9,9.948350000000001e-40,2.97239e-42,3.13102e-46,1.9549500000000002e-61,-7.63295e-187,1.12182e-60,2.71528e-67,1.56997e-70
0.9005,1.38289e-38,4.13182e-41,4.35233e-45,2.71751e-60,-1.06103e-185,1.5594e-59,3.77443e-66,2.1823600000000002e-69
0.901,1.05981e-38,3.16653e-41,3.33552e-45,2.08263e-60,-8.13149e-186,1.19509e-59,2.8926299999999996e-66,1.6725100000000002e-69
0.9015,1.7186099999999998e-39,5.1348999999999995e-42,5.40894e-46,3.37723e-61,-1.3186199999999998e-186,1.93798e-60,4.6907400000000004e-67,2.7121700000000003e-70
0.902,-3.4067499999999994e-39,-1.01788e-41,-1.0722e-45,-6.69459e-61,2.6138599999999998e-186,-3.84159e-60,-9.298320000000001e-67,-5.37626e-70
0.9025,-3.5215199999999994e-39,-1.05217e-41,-1.10832e-45,-6.920120000000001e-61,2.70191e-186,-3.97101e-60,-9.61156e-67,-5.55738e-70
0.903,-1.295e-39,-3.86922e-42,-4.0757200000000004e-46,-2.54479e-61,9.93598e-187,-1.46029e-60,-3.53454e-67,-2.04366e-70
0.9035,6.2172000000000005e-40,1.85759e-42,1.9567300000000002e-46,1.2217400000000001e-61,-4.7702e-187,7.010770000000001e-61,1.6969100000000002e-67,9.81149e-71
0.904,1.0492199999999999e-39,3.13487e-42,3.30217e-46,2.06181e-61,-8.05019e-187,1.18314e-60,2.86371e-67,1.65579e-70
0.9045,6.0303400000000005e-40,1.80176e-42,1.89791e-46,1.18502e-61,-4.62682e-187,6.80005e-61,1.64591e-67,9.51659e-71
0.905,7.61999e-42,2.2767200000000003e-44,2.39822e-48,1.4974e-63,-5.8465e-189,8.59261e-63,2.07978e-69,1.20252e-72
0.9055,-1.7470600000000001e-40,-5.2199e-43,-5.49848e-47,-3.4331400000000002e-62,1.34045e-187,-1.97006e-61,-4.76839e-68,-2.75707e-71
0.906,-6.61076e-41,-1.9751799999999997e-43,-2.08059e-47,-1.29908e-62,5.0721599999999995e-188,-7.45456e-62,-1.80433e-68,-1.04326e-71
0.9065,3.97856e-41,1.18872e-43,1.25216e-47,7.81826e-63,-3.05259e-188,4.48639e-62,1.0859e-68,6.27865e-72
0.907,3.77586e-41,1.12816e-43,1.18837e-47,7.419930000000001e-63,-2.89706e-188,4.2578200000000005e-62,1.03058e-68,5.95877e-72
0.9075,-4.24946e-43,-1.26966e-45,-1.3374199999999999e-49,-8.3506e-65,3.26043e-190,-4.7918699999999993e-64,-1.15984e-70,-6.7061600000000006e-74
0.908,-1.33559e-41,-3.9905e-44,-4.20347e-48,-2.62456e-63,1.0247399999999999e-188,-1.50606e-62,-3.64533e-69,-2.10772e-72
0.9085,-5.63405e-42,-1.6833500000000002e-44,-1.77319e-48,-1.1071400000000001e-63,4.3227700000000004e-189,-6.35318e-63,-1.53775e-69,-8.8912e-73
0.909,2.71308e-42,8.1062e-45,8.53881e-49,5.33146e-64,-2.08163e-189,3.05938e-63,7.405020000000001e-70,4.2815599999999997e-73
0.9095,3.19716e-42,9.55253e-45,1.00623e-48,6.282709999999999e-64,-2.4530400000000003e-189,3.6052400000000003e-63,8.726250000000001e-70,5.04549e-73
0.91,4.09333e-43,1.22302e-45,1.2882899999999998e-49,8.04379e-65,-3.14064e-190,4.6158099999999995e-64,1.1172300000000001e-70,6.4597700000000004e-74
0.9105,-9.984689999999999e-43,-2.9832499999999995e-45,-3.14246e-49,-1.9620899999999997e-64,7.66083e-190,-1.1259100000000001e-63,-2.7252000000000003e-70,-1.5757e-73
