E_nu_MeV,E_e_MeV,p_e_MeV,dsigma_dpe_cm2_per_MeV
15.5,14.3331644252011,14.324052582642599,1.6452900433731e-42
15.5,14.3491528941404,14.3400512108527,1.3990108835011e-42
15.5,14.3766250671084,14.367540787158699,1.0222179441129501e-42
15.5,14.4040973064822,14.3950303634646,7.0511847271402305e-43
15.5,14.4200858752099,14.411028991674598,5.48481791342968e-43
15.5,14.4475582188639,14.438518567980601,3.27481087202794e-43
15.5,14.4750306279506,14.466008144286599,1.6664278267952102e-43
15.5,14.491019295004099,14.4820067724967,9.98607320897722e-44
15.5,14.5184918068461,14.5094963488026,2.79657402738885e-44
15.5,14.545964383166401,14.5369859251086,1.8997269316389398e-45
15.5,14.5685093392143,14.5595447839977,0.0
16.0,0.51099907,0.0,0.0
16.0,0.518709979542167,0.08910664024510441,2.5954556084382697e-48
16.0,0.646063957930745,0.39532086739290007,4.3429782499776603e-47
16.0,0.8679121720618321,0.7015350945406951,1.38861754125198e-46
16.0,1.01738746449442,0.8797483750309061,2.2251437977567903e-46
16.0,1.29136646359867,1.1859626021787,4.20281809601236e-46
16.0,1.5772481540708,1.4921768293265,6.94482737898434e-46
16.0,1.74680370062418,1.67039010981671,8.934114105748259e-46
16.0,2.04158878191661,1.9766043369645,1.31091344464819e-45
16.0,2.33931200274709,2.2828185641123,1.83570001359202e-45
16.0,2.51352298371996,2.46103184460251,2.1964764121743498e-45
16.0,2.81403107146285,2.7672460717503,2.92315083255272e-45
16.0,3.11565053535271,3.07346029889809,3.80159275636658e-45
16.0,3.29158033722904,3.25167357938831,4.3913792890962095e-45
16.0,3.59439642964422,3.5578878065361,5.556760458992079e-45
16.0,3.89774352366352,3.8641020336839,6.93892139986858e-45
16.0,4.07448562995961,4.0423153141741,7.85591457533651e-45
16.0,4.3784505502849,4.3485295413219,9.65023921542412e-45
16.0,4.68270857513558,4.65474376846969,1.17578005198799e-44
16.0,4.85989648929194,4.83295704895991,1.31477614195301e-44
16.0,5.16451367068685,5.13917127610771,1.58548813154329e-44
16.0,5.46930921859479,5.44538550325549,1.90208874555998e-44
16.0,5.64676751160228,5.6235987837457,2.1104045834016397e-44
16.0,5.95178984791152,5.92981301089349,2.51554730181316e-44
16.0,6.25692862058804,6.23602723804129,2.9890361352458997e-44
16.0,6.43456303715428,6.4142405185315,3.30065389024947e-44
16.0,6.73985400719217,6.7204547456793,3.90730174748189e-44
16.0,7.04522511373709,7.02666897282709,4.61779790023259e-44
16.0,7.22298057132286,7.2048822533173,5.08648834614156e-44
16.0,7.52845869938835,7.5110964804651,6.00170812907554e-44
16.0,7.83399430360401,7.81731070761289,7.07859083479585e-44
16.0,8.01183648696558,7.9955239881031,7.79201967291538e-44
16.0,8.31745017683292,8.30173821525089,9.192193950687248e-44
16.0,8.62310647621485,8.60795244239869,1.08515575111046e-43
16.0,8.80101290531998,8.78616572288891,1.19578240443543e-43
16.0,9.10672790882489,9.0923799500367,1.4144661017229802e-43
16.0,9.4124753681987,9.3985941771845,1.6762310201792e-43
16.0,9.59043070622559,9.5768074576747,1.85225364791371e-43
16.0,9.89622340452218,9.8830216848225,2.2036120162235304e-43
16.0,10.202041389806599,10.1892359119703,2.62985236785494e-43
16.0,10.380034817272602,10.367449192460501,2.91977946287239e-43
16.0,10.6858883975374,10.6736634196083,3.5060345245733004e-43
16.0,10.9917620601646,10.979877646756,4.229955149138681e-43
16.0,11.169785727140699,11.1580909272463,4.7298828359796904e-43
16.0,11.4756878975776,11.4643051543941,5.7582442411465e-43
16.0,11.7816062810125,11.770519381541899,7.058206649840351e-43
16.0,11.959654354464199,11.9487326620321,7.97403928396938e-43
16.0,12.2655959213632,12.254946889179902,9.900826897368991e-43
16.0,12.5715507651158,12.5611611163277,1.24115883097656e-42
16.0,12.664823998972501,12.6545109299178,1.3324621361886201e-42
16.0,12.6793937685468,12.669092559782001,1.3474424754813299e-42
16.0,12.693963565358,12.6836741896461,1.36262553540211e-42
16.0,12.702443037844,12.6921605363362,1.37155649478466e-42
16.0,12.7170128775525,12.7067421662004,1.3870668079157401e-42
16.0,12.7315827442568,12.721323796064501,1.40278820700443e-42
16.0,12.7400622573093,12.7298101427545,1.4120363800037701e-42
16.0,12.754632166532001,12.7443917726187,1.4280985519327301e-42
16.0,12.7692021025124,12.758973402482901,1.4443805391976203e-42
16.0,12.7776816557735,12.7674597491729,1.45395904391882e-42
16.0,12.792251633897699,12.7820413790371,1.47059590892365e-42
16.0,12.806821638544099,12.7966230089012,1.48746169430854e-42
16.0,12.8153012316602,12.8051093555913,1.49738421330503e-42
16.0,12.8298712780803,12.819690985455502,1.51461958427801e-42
16.0,12.84444135079,12.8342726153196,1.53209336707986e-42
16.0,12.8529209834115,12.842758962009599,1.54237416350105e-42
16.0,12.867491097529001,12.8573405918739,1.56023285887304e-42
16.0,12.8820612377063,12.8719222217381,1.57833985353416e-42
16.0,12.8905409094877,12.880408568428098,1.58899378553675e-42
16.0,12.905111090711,12.8949901982922,1.60750165292554e-42
16.0,12.919681297767001,12.909571828156402,1.62626811112314e-42
16.0,12.9281610083668,12.9180581748464,1.6373106439421198e-42
16.0,12.9427312561115,12.9326398047106,1.65649457940902e-42
16.0,12.9573015294641,12.9472214345748,1.67594780725599e-42
16.0,12.965781278544899,12.9557077812648,1.68739502218254e-42
16.0,12.980351592233,12.970289411128999,1.70728298372305e-42
16.0,12.994921931307,12.9848710409932,1.72745135259622e-42
16.0,13.003401718535098,12.9933573876832,1.73931995194622e-42
16.0,13.017972097595301,13.0079390175473,1.75994096554321e-42
16.0,13.0325425018221,13.0225206474115,1.7808539147318902e-42
16.0,13.0410223268678,13.031006994101599,1.79316122168993e-42
16.0,13.0555927707356,13.0455886239657,1.81454537788829e-42
16.0,13.070163239553,13.0601702538298,1.83623340685493e-42
16.0,13.0786431020903,13.0686566005199,1.84899735882703e-42
16.0,13.093213610207599,13.0832382303841,1.87117579733879e-42
16.0,13.10778414306,13.0978198602483,1.8936704449045502e-42
16.0,13.116264042766499,13.106306206938301,1.9069095787164502e-42
16.0,13.130834614581499,13.120887836802499,1.9299144580173e-42
16.0,13.1454052109196,13.135469466666601,1.9532482652597002e-42
16.0,13.1538851474769,13.143955813356701,1.96698169218038e-42
16.0,13.168455782444099,13.1585374432208,1.99084614040618e-42
16.0,13.1830264417248,13.1731190730849,2.0150525928911904e-42
16.0,13.1915064148179,13.181605419775,2.0292999609997302e-42
16.0,13.2060771123981,13.196187049639201,2.05405800362034e-42
16.0,13.2206478340847,13.2107686795034,2.07917144906572e-42
16.0,13.2291278434022,13.2192550261934,2.09395289006283e-42
16.0,13.243698603062299,13.233836656057601,2.1196393488881002e-42
16.0,13.2582693866238,13.2484182859217,2.14569488307296e-42
16.0,13.266749431858,13.2569046326118,2.1610309393679602e-42
16.0,13.2813202530708,13.2714862624759,2.1876812961480102e-42
16.0,13.2958910979825,13.286067892340101,2.21471461077966e-42
16.0,13.304371178829,13.294554239030202,2.2306261396116802e-42
16.0,13.3189420610734,13.3091358688943,2.2582763561844498e-42
16.0,13.333512966816501,13.323717498758501,2.28632353960163e-42
16.0,13.341993082974199,13.3322038454485,2.30283158716263e-42
16.0,13.356564025735,13.3467854753127,2.33151787195664e-42
16.0,13.371134991796401,13.3613671051768,2.36061515195612e-42
16.0,13.3796151429679,13.369853451866799,2.37774079206375e-42
16.0,13.3941861457355,13.384435081731,2.4074993014188604e-42
16.0,13.408757171607999,13.3990167115952,2.43768271717017e-42
16.0,13.4172373574991,13.4075030582853,2.45544684595027e-42
16.0,13.4318084197697,13.4220846881494,2.48631330474668e-42
16.0,13.4463795049516,13.4366663180136,2.51761829187249e-42
16.0,13.4548597252713,13.445152664703599,2.53604136863405e-42
16.0,13.4694308465467,13.4597342945677,2.56805059271939e-42
16.0,13.484001990542001,13.4743159244319,2.60051146162838e-42
16.0,13.4924822450027,13.482802271122,2.61961318385419e-42
16.0,13.507053424790401,13.4973839009862,2.6527984819788402e-42
16.0,13.521624627108599,13.5119655308504,2.68644776670423e-42
16.0,13.5301049154256,13.5204518775403,2.70624666442131e-42
16.0,13.544676153238399,13.535033507404599,2.7406390927633802e-42
16.0,13.559247413394399,13.5496151372687,2.77550673927853e-42
16.0,13.567727735286601,13.5581014839587,2.7960196707010703e-42
16.0,13.582299030642599,13.572683113822901,2.8316471068948e-42
16.0,13.596870348156699,13.5872647436871,2.8677594674026803e-42
16.0,13.6053507033457,13.595751090377,2.88900099377042e-42
16.0,13.619922055768601,13.610332720241301,2.9258869900762397e-42
16.0,13.6344934301664,13.624914350105499,2.96326557749598e-42
16.0,13.6429738183771,13.633400696795398,2.98524718996732e-42
16.0,13.6575452273955,13.6479823266596,3.0234095557333104e-42
16.0,13.6721166582079,13.6625639565239,3.06206950599067e-42
16.0,13.6805970791681,13.6710503032138,3.08479867137657e-42
16.0,13.6951685443161,13.685631933078,3.12424772469095e-42
16.0,13.709740031078901,13.700213562942201,3.1641959006094e-42
16.0,13.7182204845195,13.7086999096322,3.1876748852399403e-42
16.0,13.732792005336101,13.7232815394964,3.22841129806151e-42
16.0,13.7473635475903,13.737863169360601,3.2696439542962e-42
16.0,13.755844033245099,13.7463495160506,3.29386837607181e-42
16.0,13.7704156092744,13.760931145914801,3.33588052324168e-42
16.0,13.784987206565999,13.7755127757789,3.37838043361773e-42
16.0,13.7934677241717,13.783999122469,3.40333748112454e-42
16.0,13.8080393549627,13.7985807523331,3.44659817971387e-42
16.0,13.8226110068428,13.8131623821973,3.4903311054510605e-42
16.0,13.8310915561388,13.821648728887299,3.51599734926337e-42
16.0,13.8456632412455,13.8362303587515,3.56045985262339e-42
16.0,13.8602349472699,13.850811988615702,3.6053702050940605e-42
16.0,13.8687155279985,13.859298335305601,3.6317089099218597e-42
16.0,13.8832872669798,13.8738799651699,3.67730198905293e-42
16.0,13.897859026709,13.888461595034101,3.72330750491106e-42
16.0,13.9063396386155,13.896947941724001,3.75026533097941e-42
16.0,13.9209114310348,13.9115295715883,3.79688724002101e-42
16.0,13.935483244034298,13.9261112014525,3.8438724510490204e-42
16.0,13.943963886866499,13.9345975481424,3.87137540974278e-42
16.0,13.958535732292102,13.949179178006702,3.9188864893563e-42
16.0,13.9731075981318,13.9637608078708,3.96669472163859e-42
16.0,13.9815882716404,13.9722471545608,3.9946432224729097e-42
16.0,13.9961601696451,13.986828784425,4.0428568445898296e-42
16.0,14.0107320878998,14.001410414289099,4.0912804289787896e-42
16.0,14.0192127918381,14.0098967609792,4.11954322168663e-42
16.0,14.0337847419993,14.0244783908433,4.1682147210408804e-42
16.0,14.0483567122482,14.039060020707499,4.21698303689745e-42
16.0,14.056837446371999,14.0475463673976,4.2453898180848804e-42
16.0,14.071409448271801,14.0621279972617,4.2942029940361e-42
16.0,14.0859814700986,14.0767096271259,4.34296790320026e-42
16.0,14.0944622341663,14.0851959738159,4.37130031747739e-42
16.0,14.1090342873912,14.0997776036801,4.4198510215684896e-42
16.0,14.1236063603839,14.1143592335442,4.4681691836732095e-42
16.0,14.1320871541568,14.1228455802343,4.49614991221534e-42
16.0,14.1466592582975,14.137427210098501,4.5439261759191697e-42
16.0,14.161231382048701,14.1520088399626,4.59123767911293e-42
16.0,14.169712205290299,14.1604951866526,4.618517277803331e-42
16.0,14.184284359942001,14.175076816516901,4.66487539006959e-42
16.0,14.1988565340485,14.189658446381,4.7104780980007304e-42
16.0,14.207337386525001,14.198144793070998,4.73661923587943e-42
16.0,14.221909591287002,14.2127264229352,4.7807551729634004e-42
16.0,14.23648181535,14.2273080527994,4.82377420485712e-42
16.0,14.2449626968299,14.2357943994894,4.84823297549761e-42
16.0,14.259534951306001,14.2503760293536,4.88914865475577e-42
16.0,14.2741072249306,14.2649576592177,4.9285005317456196e-42
16.0,14.282588135184898,14.2734440059077,4.9506046031439005e-42
16.0,14.297160438982901,14.288025635772,4.98706864232887e-42
16.0,14.3117327617787,14.302607265636201,5.0214199142963894e-42
16.0,14.3202137005808,14.3110936123261,5.0403434879118205e-42
16.0,14.3347860533126,14.3256752421903,5.07084658537236e-42
16.0,14.349358424893,14.3402568720545,5.0985673199128696e-42
16.0,14.3578393920188,14.348743218744499,5.1133032679165905e-42
16.0,14.3724117933004,14.3633248486087,5.13600914744217e-42
16.0,14.386984213283,14.3779064784729,5.1551226882317907e-42
16.0,14.3954652085106,14.386392825162899,5.164452945100561e-42
16.0,14.410037657962,14.4009744550271,5.17714723429355e-42
16.0,14.4246101259683,14.4155560848913,5.18527938197299e-42
16.0,14.433091149078102,14.424042431581201,5.1877458483255305e-42
16.0,14.447663646323301,14.438624061445399,5.18779190256319e-42
16.0,14.462236161978701,14.4532056913096,5.1821268921648005e-42
16.0,14.4747457140463,14.4657230526773,5.17233657336953e-42
16.0,14.5031622029113,14.494157230912501,5.13135495880138e-42
16.0,14.531578760980901,14.5225914091477,5.06094121811088e-42
16.0,14.5481169139834,14.5391397851932,5.00464550001253e-42
16.0,14.5765335807076,14.5675739634283,4.8783814822503704e-42
16.0,14.604950315596701,14.5960081416635,4.710571096767661e-42
16.0,14.621488571030701,14.612556517709,4.5918398712403905e-42
16.0,14.649905412946001,14.6409906959442,4.34844266261255e-42
16.0,14.6783223220071,14.669424874179299,4.05172976610292e-42
16.0,14.6948606783413,14.6859732502249,3.85326920034884e-42
16.0,14.7232776928325,14.71440742846,3.4671570800072606e-42
16.0,14.7516947734707,14.742841606695201,3.0259449605551504e-42
16.0,14.7682332292041,14.7593899827407,2.7468388269710802e-42
16.0,14.7966504137079,14.7878241609759,2.24295750444238e-42
16.0,14.825067663379501,14.816258339211,1.75307677568295e-42
16.0,14.8416062170406,14.832806715256499,1.49347284190897e-42
16.0,14.8700235690442,14.8612408934917,1.09502969147961e-42
16.0,14.8984409852556,14.8896750717268,7.582530195950831e-43
16.0,14.9149796354021,14.9062234477724,5.912698443335701e-43
16.0,14.9433971524418,14.9346576260075,3.5472978392504603e-43
16.0,14.9718147327481,14.963091804242602,1.81587722219045e-43
16.0,14.9883534779656,14.9796401802881,1.0929735185943403e-43
16.0,15.0167711576259,15.0080743585233,3.09481730820455e-44
16.0,15.04518889963,15.036508536758399,2.1574448814121298e-45
16.0,15.0685094884287,15.0598425673486,0.0
16.5,0.51099907,0.0,0.0
16.5,0.519226663601365,0.0920667076295239,2.58298891205298e-48
16.5,0.654181970996015,0.40845318169328304,4.35057429436383e-47
16.5,0.886855442616694,0.724839655757042,1.39274871068084e-46
16.5,1.04276176251974,0.9089730710160829,2.23250215563362e-46
16.5,1.32763928243298,1.22535954507985,4.21802111653002e-46
16.5,1.62422314879638,1.54174601914361,6.97101846876102e-46
16.5,1.79993885219329,1.72587943440266,8.96829653271594e-46
16.5,2.10522447506792,2.04226590846641,1.3160136628996899e-45
16.5,2.41337131646917,2.35865238253017,1.8429296616187e-45
16.5,2.59362288372451,2.54278579778922,2.20518397899833e-45
16.5,2.90447691154084,2.85917227185298,2.93487882495515e-45
16.5,3.21641001713232,3.17555874591674,3.81706221722832e-45
16.5,3.39833068835375,3.35969216117578,4.40942156345801e-45
16.5,3.71142481831513,3.67607863523954,5.5800384729513e-45
16.5,4.02503387545311,3.9924651093033,6.96867903484301e-45
16.5,4.20774230257953,4.17659852456235,7.89013480193063e-45
16.5,4.52195027033913,4.49298499862611,9.69356834072917e-45
16.5,4.83644228869362,4.80937147268987,1.18124557656628e-44
16.5,5.01958276309003,4.99350488794891,1.32102482650576e-44
16.5,5.33442277345147,5.30989136201267,1.5933419605991701e-44
16.5,5.64943557696393,5.62627783607643,1.91194815615874e-44
16.5,5.83283798499382,5.81041125133548,2.1216556371884798e-44
16.5,6.14807046295813,6.12679772539924,2.52965999633281e-44
16.5,6.46341571289906,6.443184199463,3.0067376979999994e-44
16.5,6.64698870285981,6.62731761472204,3.32085244116398e-44
16.5,6.96248134806561,6.9437040887858,3.9326487237641895e-44
16.5,7.27805159574444,7.26009056284957,4.64962379043954e-44
16.5,7.46174179972666,7.44422397810861,5.122834797163649e-44
16.5,7.77741567873982,7.76061045217237,6.047405625030649e-44
16.5,8.09314521035974,8.07699692623613,7.13611019385544e-44
16.5,8.27691938880119,8.26113034149517,7.85782148113283e-44
16.5,8.59272452547719,8.57751681555894,9.27521241551007e-44
16.5,8.90857091652204,8.8939032896227,1.0956494605311301e-43
16.5,9.09240729755993,9.07803670488174,1.20782131396346e-43
16.5,9.40831052392773,9.3944231789455,1.4297405870702501e-43
16.5,9.72424517206959,9.71080965300926,1.69566750628836e-43
16.5,9.90812890377451,9.89494306826831,1.8746509432785302e-43
16.5,10.224107348401802,10.211329542331999,2.2322752097084905e-43
16.5,10.5401102732096,10.5277160163958,2.66669655386163e-43
16.5,10.7240308791044,10.711849431654802,2.9625199074132e-43
16.5,11.0400682625481,11.0282359057186,3.5614451399831606e-43
16.5,11.3561250869036,11.3446223797824,4.30226669581225e-43
16.5,11.540074966448099,11.528755795041402,4.81460527308764e-43
16.5,11.856159387629901,11.8451422691052,5.8702279358999804e-43
16.5,12.1722595034967,12.161528743168999,7.20769145169103e-43
16.5,12.356233009278398,12.345662158427999,8.151812708568251e-43
16.5,12.6723555671835,12.6620486324917,1.01427528492957e-42
16.5,12.9884909771926,12.9784351065555,1.27458371143615e-42
16.5,13.0848676903946,13.074885943119801,1.36947571077779e-42
16.5,13.0999222331174,13.0899519656942,1.3850563218149e-42
16.5,13.1149768022055,13.105017988268798,1.40085105095018e-42
16.5,13.123738406374299,13.113786246138199,1.4101433420433801e-42
16.5,13.138793016986801,13.1288522687126,1.4262838755119801e-42
16.5,13.153847653731301,13.1439182912871,1.44264756040481e-42
16.5,13.1626092971685,13.1526865491566,1.45227519795588e-42
16.5,13.1776639750705,13.1677525717311,1.46899929890064e-42
16.5,13.1927186788739,13.182818594305502,1.48595599409538e-42
16.5,13.2014803612329,13.191586852175,1.49593316839266e-42
16.5,13.2165351058312,13.2066528747494,1.51326555107337e-42
16.5,13.2315898761031,13.2217188973239,1.5308403952710098e-42
16.5,13.2403515970415,13.2304871551934,1.54118193440596e-42
16.5,13.255406407749899,13.2455531777679,1.55914842056635e-42
16.5,13.270461243906698,13.2606192003424,1.57736767440523e-42
16.5,13.2792230030861,13.2693874582119,1.5880890659951e-42
16.5,13.2942778793252,13.2844534807863,1.6067166216302202e-42
16.5,13.3093327807901,13.299519503360798,1.6256077036544202e-42
16.5,13.318094577876,13.3082877612302,1.63672511527702e-42
16.5,13.333149519073299,13.323353783804698,1.65604188486707e-42
16.5,13.3482044852762,13.3384198063791,1.67563340445113e-42
16.5,13.356966319938198,13.347188064248702,1.68716370219604e-42
16.5,13.372021325527498,13.3622540868231,1.7071990393506702e-42
16.5,13.387076355905101,13.3773201093976,1.72752082563322e-42
16.5,13.3958382278162,13.386088367267,1.73948159005146e-42
16.5,13.4108932972382,13.401154389841501,1.76026608325045e-42
16.5,13.4259483912336,13.416220412416,1.78134920855219e-42
16.5,13.434710300071,13.4249886702855,1.79375874711524e-42
16.5,13.4497654327727,13.4400546928599,1.8153242389092502e-42
16.5,13.4648205898353,13.4551207154344,1.83720103488629e-42
16.5,13.4735825352797,13.463888973303899,1.85007838985556e-42
16.5,13.4886377307145,13.4789549958784,1.8724579875193e-42
16.5,13.503692950300199,13.4940210184528,1.8951620518728103e-42
16.5,13.512454932036,13.5027892763223,1.90852700223028e-42
16.5,13.527510189663602,13.5178552988968,1.93175507740291e-42
16.5,13.5425654712344,13.5329213214712,1.9553212684750003e-42
16.5,13.5513274889497,13.541689579340598,1.96919432426458e-42
16.5,13.5663828082359,13.5567556019151,1.99330649855192e-42
16.5,13.581438151260098,13.5718216244896,2.0177709145314104e-42
16.5,13.5902002046465,13.580589882359,2.03217330157993e-42
16.5,13.6052555850633,13.595655904933599,2.05720641439939e-42
16.5,13.6203109890152,13.610721927508001,2.08260635312773e-42
16.5,13.6290730777678,13.6194901853775,2.0975599857242103e-42
16.5,13.6441285187931,13.634556207952,2.12355203986035e-42
16.5,13.6591839831529,13.649622230526399,2.1499259343121003e-42
16.5,13.667946106970298,13.658390488395899,2.16545337239717e-42
16.5,13.683001608087999,13.6734565109704,2.1924434516680804e-42
16.5,13.698057132342,13.6885225335448,2.2198307750691503e-42
16.5,13.7068192909261,13.6972907914143,2.2359551632155102e-42
16.5,13.721874851626,13.7123568139888,2.2639833155555602e-42
16.5,13.7369304352661,13.727422836563301,2.2924244487966703e-42
16.5,13.745692628322299,13.7361910944327,2.30916943105964e-42
16.5,13.760748248099798,13.751257117007201,2.3382765080984502e-42
16.5,13.775803890623699,13.7663231395817,2.36781256032807e-42
16.5,13.784566117860699,13.7750913974511,2.38520216636193e-42
16.5,13.799621796217,13.790157420025599,2.4154296105527402e-42
16.5,13.814677497128,13.805223442600001,2.44610218197177e-42
16.5,13.8234397582578,13.813991700469598,2.4641606771630902e-42
16.5,13.8384954946997,13.829057723044,2.49555024219362e-42
16.5,13.8535512535067,13.8441237456184,2.5274011151565602e-42
16.5,13.862313548244401,13.8528920034879,2.54615280638498e-42
16.5,13.8773693422842,13.8679580260624,2.5787461966915603e-42
16.5,13.8924251585017,13.883024048636901,2.61181693902035e-42
16.5,13.9011874865657,13.891792306506401,2.63128592571608e-42
16.5,13.916243337721,13.9068583290808,2.6651243356966e-42
16.5,13.931299210868799,13.9219243516553,2.69945579500033e-42
16.5,13.9400615719805,13.9306926095247,2.71966565278549e-42
16.5,13.9551174797746,13.945758632099201,2.75478918248929e-42
16.5,13.9701734093778,13.9608246546737,2.7904208464084102e-42
16.5,13.978935803261901,13.9695929125432,2.8113942276760203e-42
16.5,13.993991767223,13.9846589351176,2.8478411463579302e-42
16.5,14.009047752812,13.999724957692099,2.88481033858842e-42
16.5,14.0178101791962,14.0084932155616,2.90656847091469e-42
16.5,14.032866198858,14.023559238136,2.94437429326399e-42
16.5,14.0479222399684,14.0386252607105,2.98271516578404e-42
16.5,14.056684698583199,14.04739351858,3.00527722391211e-42
16.5,14.0717407734845,14.0624595411544,3.04447355551752e-42
16.5,14.086796869657102,14.077525563728901,3.0842158310301404e-42
16.5,14.095559360236201,14.0862938215984,3.10759815462642e-42
16.5,14.1106154899208,14.101359844172901,3.14821125332861e-42
16.5,14.1256716407013,14.1164258667473,3.1893786595676204e-42
16.5,14.1344341629812,14.125194124616801,3.2135937789778003e-42
16.5,14.149490346997899,14.140260147191299,3.25564276587963e-42
16.5,14.1645465519372,14.1553261697658,3.29825109028367e-42
16.5,14.1733091056573,14.1640944276352,3.32330651732293e-42
16.5,14.188365343559902,14.1791604502097,3.36680115677124e-42
16.5,14.203421602213599,14.1942264727842,3.4108558333777504e-42
16.5,14.212184187116199,14.2029947306536,3.43675256142825e-42
16.5,14.227240478463301,14.218060753228098,3.4816905088504705e-42
16.5,14.242296790391899,14.2331267758025,3.52718362854254e-42
16.5,14.2510594062221,14.241895033672002,3.55391427572338e-42
16.5,14.266115750577299,14.2569610562465,3.6002776702247203e-42
16.5,14.281172115346099,14.2720270788209,3.6471842803748906e-42
16.5,14.2899347618518,14.2807953366904,3.67473079098234e-42
16.5,14.3049911587831,14.295861359264801,3.7224820400132004e-42
16.5,14.3200475759622,14.3109273818394,3.77075556761674e-42
16.5,14.3288102528939,14.3196956397088,3.79908637059058e-42
16.5,14.3438667019743,14.334761662283299,3.84816293919785e-42
16.5,14.3589231711383,14.3498276848578,3.8977295360057e-42
16.5,14.3676858782493,14.358595942727298,3.9267960341715805e-42
16.5,14.3827423790563,14.3736619653017,3.97710400866392e-42
16.5,14.3977988997844,14.3887279878762,4.0278555673175104e-42
16.5,14.406561636830698,14.3974962457457,4.05758780308443e-42
16.5,14.421618188946299,14.4125622683202,4.108993947524821e-42
16.5,14.4366747608223,14.427628290894601,4.1607794857941207e-42
16.5,14.4454375275624,14.436396548764101,4.1910807961895806e-42
16.5,14.4604941305731,14.4514625713385,4.24340275924547e-42
16.5,14.4755507531853,14.466528593912999,4.2960178040533805e-42
16.5,14.484313549380401,14.475296851782499,4.3267582368426e-42
16.5,14.4993702028772,14.490362874356999,4.3797524952477104e-42
16.5,14.5144268758182,14.5054288969314,4.43292602113492e-42
16.5,14.523189701231999,14.5141971548009,4.46393423941028e-42
16.5,14.5382464048102,14.5292631773754,4.51728128382021e-42
16.5,14.553303127677,14.5443291999498,4.57065967951723e-42
16.5,14.562065982075701,14.5530974578193,4.6017130329902e-42
16.5,14.5771227353349,14.5681634803937,4.65499921467442e-42
16.5,14.5921795077289,14.5832295029682,4.708126661435381e-42
16.5,14.6009423908812,14.5919977608376,4.73893904929587e-42
16.5,14.615999193425399,14.6070637834122,4.79163441881233e-42
16.5,14.631056014952,14.6221298059866,4.84392897988703e-42
16.5,14.6398189266291,14.6308980638561,4.8741360845172106e-42
16.5,14.654875778066302,14.6459640864306,4.92556747816451e-42
16.5,14.6699326483353,14.6610301090051,4.9762921363084404e-42
16.5,14.678695588310799,14.6697983668745,5.0054335770356e-42
16.5,14.6937524882532,14.684864389449,5.0547521729305903e-42
16.5,14.7088094068783,14.6999304120234,5.10298003823935e-42
16.5,14.717572374928201,14.708698669892899,5.13047800034158e-42
16.5,14.7326293229922,14.7237646924674,5.17662060250544e-42
16.5,14.7476862895914,14.7388307150419,5.22119360401936e-42
16.5,14.756449285494,14.7475989729113,5.24632757700366e-42
16.5,14.7715062812999,14.7626649954858,5.28797108344424e-42
16.5,14.786563295495,14.777731018060202,5.327451735785951e-42
16.5,14.795326319030998,14.786499275929701,5.34932920611977e-42
16.5,14.8103833622032,14.801565298504201,5.38483816968249e-42
16.5,14.8254404236201,14.8166313210786,5.4174546072371896e-42
16.5,14.834203474572401,14.8253995789481,5.4349779778381404e-42
16.5,14.8492605647391,14.8404656015226,5.4623460729045106e-42
16.5,14.864317673007701,14.8555316240971,5.48593169143692e-42
16.5,14.8730807511615,14.8642998819665,5.49776250078624e-42
16.5,14.8881378879549,14.879365904541,5.51455033966709e-42
16.5,14.903195042708699,14.894431927115498,5.526481398991861e-42
16.5,14.9119581478516,14.903200184985,5.5310042891523903e-42
16.5,14.9270153309076,14.918266207559402,5.53428396525161e-42
16.5,14.9420725317841,14.9333322301339,5.53142372290471e-42
16.5,14.954998153473401,14.9462654104914,5.5236535128797305e-42
16.5,14.984359775849502,14.9756441545115,5.4856983227725204e-42
16.5,15.013721465213198,15.005022898531799,5.41569270690873e-42
16.5,15.0308096731201,15.0221210013773,5.358187951273791e-42
16.5,15.0601714676574,15.0514997453975,5.22690426488277e-42
16.5,15.0895333281756,15.0808784894177,5.0497371193053904e-42
16.5,15.1066216352322,15.0979765922631,4.923272346822501e-42
16.5,15.1359835993477,15.127355336283399,4.6621707183701403e-42
16.5,15.165345628457501,15.156734080303501,4.34164555786268e-42
16.5,15.1824340331816,15.1738321831491,4.12635068084768e-42
16.5,15.2117961643436,15.203210927169199,3.7062104597523207e-42
16.5,15.2411583595332,15.232589671189501,3.2253071399622004e-42
16.5,15.258246860471601,15.2496877740349,2.92153860304119e-42
16.5,15.287609156198801,15.2790665180551,2.3781496262227302e-42
16.5,15.3169715150058,15.3084452620754,1.86276257565674e-42
16.5,15.3340601107342,15.325543364920799,1.58991777010581e-42
16.5,15.3634225685941,15.354922108941,1.1696116266696099e-42
16.5,15.3927850886045,15.3843008529612,8.129240435656651e-43
16.5,15.409873777726599,15.4013989558067,6.3541756068399905e-43
16.5,15.4392363953344,15.430777699827,3.8299046801167704e-43
16.5,15.4685990741815,15.460156443847099,1.97198487732607e-43
16.5,15.485687855328202,15.4772545466927,1.19186005245633e-43
16.5,15.515050630345499,15.506633290712799,3.4105644649312497e-44
16.5,15.5444134657089,15.5360120347331,2.43678590167788e-45
16.5,15.5685096280079,15.5601212073632,0.0
17.0,0.51099907,0.0,0.0
17.0,0.5197596733059731,0.0950266723308085,2.5732288621939498e-48
