        LOW survival proabilities

Figure 9 of Phys. Rev. D, 58, 096016 (1998) 
by J. N. Bahcall, P. I. Krastev, and A. Yu. Smirnov.

The first column is the neutrino energy in MeV. 
The second through fourth columns are the survival 
probabilities for the daytime only, the average of 
day plus night, and the night only, respectively. 

     E        Day      Day + Night  Night
   (MeV)     

 0.1170E+02 0.4080E+00 0.4127E+00 0.4180E+00
 0.1175E+02 0.4081E+00 0.4128E+00 0.4181E+00
 0.1180E+02 0.4083E+00 0.4130E+00 0.4182E+00
 0.1185E+02 0.4084E+00 0.4131E+00 0.4183E+00
 0.1190E+02 0.4086E+00 0.4132E+00 0.4184E+00
 0.1195E+02 0.4088E+00 0.4133E+00 0.4185E+00
 0.1200E+02 0.4089E+00 0.4135E+00 0.4186E+00
 0.1205E+02 0.4091E+00 0.4136E+00 0.4187E+00
 0.1210E+02 0.4092E+00 0.4137E+00 0.4188E+00
 0.1215E+02 0.4094E+00 0.4139E+00 0.4189E+00
 0.1220E+02 0.4096E+00 0.4140E+00 0.4190E+00
 0.1225E+02 0.4097E+00 0.4141E+00 0.4191E+00
 0.1230E+02 0.4099E+00 0.4143E+00 0.4193E+00
 0.1235E+02 0.4100E+00 0.4144E+00 0.4194E+00
 0.1240E+02 0.4102E+00 0.4145E+00 0.4195E+00
 0.1245E+02 0.4104E+00 0.4147E+00 0.4196E+00
 0.1250E+02 0.4105E+00 0.4148E+00 0.4197E+00
 0.1255E+02 0.4107E+00 0.4150E+00 0.4198E+00
 0.1260E+02 0.4109E+00 0.4151E+00 0.4199E+00
 0.1265E+02 0.4110E+00 0.4152E+00 0.4200E+00
 0.1270E+02 0.4112E+00 0.4154E+00 0.4201E+00
 0.1275E+02 0.4114E+00 0.4155E+00 0.4202E+00
 0.1280E+02 0.4115E+00 0.4156E+00 0.4204E+00
 0.1285E+02 0.4117E+00 0.4158E+00 0.4205E+00
 0.1290E+02 0.4119E+00 0.4159E+00 0.4206E+00
 0.1295E+02 0.4120E+00 0.4161E+00 0.4207E+00
 0.1300E+02 0.4122E+00 0.4162E+00 0.4208E+00
 0.1305E+02 0.4123E+00 0.4163E+00 0.4209E+00
 0.1310E+02 0.4125E+00 0.4165E+00 0.4210E+00
 0.1315E+02 0.4127E+00 0.4166E+00 0.4212E+00
 0.1320E+02 0.4128E+00 0.4168E+00 0.4213E+00
 0.1325E+02 0.4130E+00 0.4169E+00 0.4214E+00
 0.1330E+02 0.4132E+00 0.4171E+00 0.4215E+00
 0.1335E+02 0.4133E+00 0.4172E+00 0.4216E+00
 0.1340E+02 0.4135E+00 0.4173E+00 0.4218E+00
 0.1345E+02 0.4137E+00 0.4175E+00 0.4219E+00
 0.1350E+02 0.4138E+00 0.4176E+00 0.4220E+00
 0.1355E+02 0.4140E+00 0.4178E+00 0.4221E+00
 0.1360E+02 0.4142E+00 0.4179E+00 0.4222E+00
 0.1365E+02 0.4143E+00 0.4181E+00 0.4224E+00
 0.1370E+02 0.4145E+00 0.4182E+00 0.4225E+00
 0.1375E+02 0.4147E+00 0.4183E+00 0.4226E+00
 0.1380E+02 0.4148E+00 0.4185E+00 0.4227E+00
 0.1385E+02 0.4150E+00 0.4186E+00 0.4228E+00
 0.1390E+02 0.4152E+00 0.4188E+00 0.4230E+00
 0.1395E+02 0.4153E+00 0.4189E+00 0.4231E+00
 0.1400E+02 0.4155E+00 0.4191E+00 0.4232E+00
 0.1405E+02 0.4157E+00 0.4192E+00 0.4233E+00
 0.1410E+02 0.4158E+00 0.4194E+00 0.4235E+00
 0.1415E+02 0.4160E+00 0.4195E+00 0.4236E+00
