radius,electron_density_mol_cm3,neutron_density_mol_cm3,mass_density_g_cm3
0.8755,0.033731060844547495,0.005133417710590751,0.03931877693146971
0.876,0.03348960305715204,0.005096905770584401,0.039039118250765996
0.8765,0.03324910810447325,0.005060537000842022,0.03876055616496059
0.877,0.033008820042607356,0.005024312048626988,0.0384830956316871
0.8775,0.03277026851913202,0.004988231546677895,0.03820674149732842
0.878,0.03253269188271569,0.004952296113254454,0.03793149849736819
0.8785,0.03229609396668331,0.004916393146745717,0.03765650417371853
0.879,0.032059740297864694,0.004880638086048331,0.03738264271630562
0.8795,0.03182438355267348,0.0048451430583318945,0.03711077294929258
0.88,0.031590027211171046,0.004809684673210491,0.03683918384169623
0.8805,0.031356674658981246,0.004774375849135008,0.03656874027840073
0.881,0.031123612531761758,0.004739107984942887,0.03629861044225696
0.8815,0.03089228266587847,0.004704100641137928,0.03603047602974058
0.882,0.030661260150373626,0.004669136866630539,0.03576267533086076
0.8825,0.030430563884691474,0.004634219545828056,0.03549523043837813
0.883,0.03020160338481735,0.004599563348082543,0.0352297855855976
0.8835,0.02997298525203194,0.004564956091793432,0.034964715593838604
0.884,0.02974541277659134,0.0045305049016349545,0.03470084097127084
0.8845,0.029518208769746025,0.004496210180325301,0.03443816480246439
0.885,0.029292065729862805,0.00446196957494223,0.034175903127892704
0.8855,0.02906631661860937,0.0044278877696748795,0.033914857763132286
0.886,0.02884164320743758,0.004393965115075245,0.03365503139319271
0.8865,0.02861870645049514,0.004360101551858002,0.03339565762637523
0.887,0.028395531362429678,0.004326399349354495,0.03313751978195226
0.8875,0.028174096643727855,0.0042928588063251534,0.032880620148242286
0.888,0.027953101405065912,0.004259382131066913,0.03262420970181194
0.8885,0.02773320104651841,0.0042260692044666206,0.03236905346793893
0.889,0.02751376350665182,0.004192920273934684,0.03211515334163263
0.8895,0.027294805253958675,0.004159744005958057,0.03186104382755579
0.89,0.027076966023304967,0.004126830243510977,0.03160894494205847
0.8905,0.026860246875521018,0.0040939883700587335,0.03135739668141017
0.891,0.026644035277248963,0.004061220826241864,0.031106417739394678
0.8915,0.026428346976187508,0.0040286227843944426,0.030856737076713135
0.892,0.02621440471106733,0.0039961023644182634,0.030607650949137134
0.8925,0.0260009969296806,0.0039638444603866205,0.030360575529912975
0.893,0.025788138855996047,0.003931665889106629,0.03011410775007088
0.8935,0.025575845514067507,0.003899568958211433,0.029868265284641007
0.894,0.025364715764354426,0.003867555945315512,0.029623065578729266
0.8945,0.02515417048114428,0.0038357174174825613,0.029379202319538906
0.895,0.024944798492555056,0.003803965807923538,0.029136004800098647
0.8955,0.02473659963430889,0.003772390170893279,0.02889415512043973
