radius,electron_density_mol_cm3,neutron_density_mol_cm3,mass_density_g_cm3
0.1835,34.19321995712244,6.694374195456143,40.93454806930261
0.184,34.03846759484524,6.654530055949652,40.73990387911942
0.1845,33.884415613920254,6.614996293872887,40.54618522402966
0.185,33.73106084454749,6.575596443666807,40.35245854271223
0.1855,33.57762696893839,6.536482871682064,40.15965747318411
0.186,33.42489102436364,6.497676211760905,39.967777592940436
0.1865,33.272083709255426,6.459177151145122,39.776814500606804
0.187,33.12073760197974,6.4208117732140115,39.58585230740994
0.1875,32.96932077361453,6.382891027295957,39.39671402591038
0.188,32.81859617185933,6.345245328047874,39.20847943316432
0.1885,32.667808419340865,6.3075857001252436,39.01934726269074
0.189,32.51771347361372,6.270372044705195,38.83202154986174
0.1895,32.368308151519834,6.2334405425545265,38.645595158142605
0.19,32.219589284526435,6.196613555098089,38.459178204535355
0.1905,32.07081525234575,6.160082147008089,38.27366048098136
0.191,31.92199314510389,6.123807323430486,38.08903764981351
0.1915,31.774593263823533,6.087820808652138,37.905305394288554
0.192,31.627874001854824,6.052084840079141,37.72245941848614
0.1925,31.48183221643645,6.016626031935942,37.5404954472084
0.193,31.33574323885919,5.98128177023361,37.35854900359604
0.1935,31.190332175744544,5.946205963143385,37.1774843945985
0.194,31.044881038250725,5.911389061947873,36.997297346253255
0.1945,30.89939669583552,5.876690658800148,36.817135849670336
0.195,30.75530228953171,5.842397914304597,36.638695292292496
0.1955,30.611174988033586,5.80821852212266,36.46028003901255
0.196,30.468424657676575,5.7744013151295865,36.283569044466994
0.1965,30.325641738963256,5.740716280853631,36.10688310875547
0.197,30.18283294452492,5.707277925546048,35.931057560285325
0.1975,30.041388382448737,5.67393679897697,35.755264904449234
0.198,29.899918187190224,5.640856799640569,35.58033231397009
0.1985,29.75842897898896,5.608130097504611,35.40707084952825
0.199,29.618291289457133,5.5755167099838,35.2338417980434
0.1995,29.478813533016584,5.5431474057195,35.061460269484314
0.2,29.339317031407877,5.510999921432776,34.889922117346075
0.2005,29.2004806402863,5.478960518888259,34.71842378495621
0.201,29.061632059435578,5.447137473504593,34.547768437480826
0.2015,28.923443704991456,5.415564670676964,34.377951931302015
0.202,28.785912437570698,5.384225012080427,34.20897014316939
0.2025,28.649035132717856,5.353102323849817,34.04081897010009
0.203,28.51215215671058,5.322194589390276,33.8734943292791
0.2035,28.375923197462804,5.291391202706782,33.70621603471885
0.204,28.24034513013073,5.260812402431395,33.53976381459779
0.2045,28.105414844800784,5.230437830112554,33.37413358949256
0.205,27.97048519478096,5.20028226108542,33.20932130012535
0.2055,27.836203320663202,5.1702262360828835,33.04456201934522
0.206,27.70256611257792,5.140376299090951,32.880620148242286
0.2065,27.568935670073994,5.110735501914753,32.7174916314542
0.207,27.43594982832984,5.0813179189870565,32.55517243373825
0.2075,27.30360547794814,5.052214893125671,32.39440444001156
0.208,27.171899524530552,5.023088184275877,32.23294595455148
0.2085,27.04082888860536,4.994272237985963,32.07303070229741
0.209,26.909770878048974,4.965540797130432,31.91317399090464
0.2095,26.779348062597062,4.9368942574351715,31.753382871840127
0.21,26.648943741997126,4.908573236413446,31.595119332338566
0.2105,26.519785069951872,4.8804448952654935,31.43764460164004
0.211,26.390644713494368,4.85252105601297,31.28095474820524
0.2115,26.26213321702278,4.824674073655535,31.124329187675094
0.212,26.13424751824977,4.7970140898895925,30.968487860439886
0.2125,26.00578693147719,4.7694339370717245,30.812717342593263
0.213,25.87855365023793,4.742155122855002,30.658436273997747
0.2135,25.751942857673875,4.714974240549646,30.50422530585844
0.214,25.625951508259952,4.688073235838368,30.351488874840715
0.2145,25.499989405656542,4.661261270753959,30.198821842444538
0.215,25.375230738203143,4.634628276524728,30.046922720409437
0.2155,25.250501031413506,4.608174329852009,29.895787646170486
0.216,25.126384422487558,4.581899911128752,29.74541277659134
0.2165,25.002302191885622,4.555701200555343,29.595112827364748
0.217,24.878832719557714,4.529683699427018,29.445572325482434
0.2175,24.75540295872404,4.503830558704962,29.296787433549422
0.218,24.632585562064815,4.4780647075490725,29.148083166415688
