energy_MeV,spectrum
11.66,0.03571378056463128
11.68,0.03525947445148822
11.7,0.03480596834911011
11.72,0.034352862252114466
11.74,0.033898456137625786
11.76,0.03345135012136723
11.78,0.03300694414144037
11.8,0.03256343817362407
11.82,0.03212033221119023
11.84,0.03167552622588089
11.86,0.031240520372442133
11.88,0.030806714535150784
11.9,0.03037380870997
11.92,0.02994130289017169
11.94,0.02950829706364529
11.96,0.029084591362261374
11.98,0.02866208567702487
12.0,0.02824068000659017
12.02,0.027819474338846704
12.04,0.027399168683213803
12.06,0.026987463143304056
12.08,0.02657705762088735
12.1,0.026167652111926818
12.12,0.025758346604311907
12.14,0.02535164113168307
12.16,0.024952635762666823
12.18,0.02455493041114361
12.2,0.024158325074422202
12.22,0.023761219730972703
12.24,0.023369114454804104
12.26,0.022983409264755065
12.28,0.02259910409354468
12.3,0.022215798935790478
12.32,0.021831493764580094
12.34,0.021454988698327924
12.36,0.021083283696665425
12.38,0.020712978713841576
12.4,0.020343473741782667
12.42,0.019971768740120167
12.44,0.019612263902623075
12.46,0.019255059096075198
12.48,0.018899254308365972
12.5,0.018544149530076076
12.52,0.018187544731601907
12.54,0.017843940108058096
12.56,0.017501935506044168
12.58,0.0171613309228689
12.6,0.0168211263450761
12.62,0.016481221771320154
12.64,0.016153217357692765
12.66,0.015826912966940884
12.68,0.015501908593682038
12.7,0.01517690422042319
12.72,0.014854399880804796
12.74,0.014542695686513158
12.76,0.014232591513751409
12.78,0.01392358735579146
12.8,0.01361408319110342
12.82,0.01330977909638752
12.84,0.013014775126814105
12.86,0.012721271177424965
12.88,0.012428767241492002
12.9,0.01213466328402915
12.92,0.011849659449017547
12.94,0.011571755709544827
12.96,0.01129535199025638
12.98,0.01101964828038726
13.0,0.010740744527458362
13.02,0.010476340969644088
13.04,0.010215937465654539
13.06,0.009956833979158024
13.08,0.009697930495352745
13.1,0.009435526964450833
13.12,0.009191423679797035
13.14,0.00894882041532751
13.16,0.0087074171670054
13.18,0.008465813915992054
13.2,0.008222910647485673
13.22,0.00799710760907999
13.24,0.007772704589512957
13.26,0.007549101580710871
13.28,0.007324698561143839
13.3,0.007101795561761079
13.32,0.006894492772294744
13.34,0.006688389998975827
13.36,0.0064827872323849995
13.38,0.0062753844415730465
13.4,0.006073381723424471
13.42,0.005884679184243104
13.44,0.005696876657172299
13.46,0.005509174131447113
13.48,0.005318171561316529
13.5,0.005137969136512701
13.52,0.004967866847616301
13.54,0.004798564569484847
13.56,0.004628762284625302
13.58,0.004453359924411144
13.6,0.004296257810445098
13.62,0.004144755771833666
13.64,0.003993653738604707
13.66,0.0038415516919195663
13.68,0.0036820495456586864
13.7,0.0035479477411848055
13.72,0.003414645947475869
13.74,0.003281444155112551
13.76,0.0031466423412193434
13.78,0.0030077404721557933
13.8,0.0028916389098931714
13.82,0.00277603735435864
13.84,0.002660235796132873
13.86,0.0025419342042666527
13.88,0.0024237326137460506
13.9,0.002324731281584125
13.92,0.002226029953459054
13.94,0.002126828618605892
13.96,0.0020242272380017147
13.98,0.0019262259192959702
14.0,0.0018433248037785597
14.02,0.0017604236882611494
14.04,0.001676622560633176
14.06,0.001588621376489242
14.08,0.0015101203201790283
14.1,0.0014418194011218616
14.12,0.0013733184793734586
14.14,0.0013038175441688743
14.16,0.0012286165322640582
14.18,0.0011685157235475762
14.2,0.0011131149780751449
14.22,0.0010575142299114777
14.24,0.001000613464254775
14.26,0.0009372126111328955
14.28,0.0008930120163696923
14.3,0.0008488114216064892
14.32,0.0008044108241520499
14.34,0.0007585102065133388
14.36,0.0007094095458148485
14.38,0.0006748090802309836
14.4,0.0006401086133015006
14.42,0.0006051081423351633
14.44,0.0005686076511845544
14.46,0.000531707154651473
14.48,0.0005049067940258204
14.5,0.00047800643205454975
14.52,0.0004507060647008066
14.54,0.0004218056758171738
14.56,0.000394805312500285
14.58,0.00037430503664857313
14.6,0.000353604758105625
14.62,0.0003326044755258227
14.64,0.0003099041700705125
14.66,0.00029070391171183603
14.68,0.0002751037017954114
14.7,0.00025940349053336865
14.72,0.00024330327388885346
14.74,0.00022530303167759427
14.76,0.00021210285405600418
14.78,0.0002003026952730676
14.8,0.0001884025351445129
14.82,0.0001761023696334858
14.84,0.00016200217990133277
14.86,0.0001532020614869394
14.88,0.000144401943072546
14.9,0.00013550182331253447
14.92,0.00012620169817005057
14.94,0.00011610156226262182
14.96,0.00010960147479744487
14.98,0.00010300138598664984
15.0,9.630129583023669e-05
15.02,8.930120163696924e-05
15.04,8.220110609808367e-05
15.06,7.730104016279643e-05
15.08,7.250097557312731e-05
15.1,6.750090829222198e-05
15.12,6.220083697446232e-05
15.14,5.740077238479321e-05
15.16,5.380072394254137e-05
15.18,5.0200675500289534e-05
15.2,4.66006270580377e-05
15.22,4.260057323331343e-05
15.24,3.930052882791591e-05
15.26,3.6800495187463246e-05
15.28,3.420046020139247e-05
15.3,3.150042386970359e-05
15.32,2.8500383501160395e-05
15.34,2.6400355243180153e-05
15.36,2.4600331022054235e-05
15.38,2.2800306800928313e-05
15.4,2.0900281234184286e-05
15.42,1.8700251630585943e-05
15.44,1.7400234137550554e-05
15.46,1.6200217990133276e-05
15.48,1.4900200497097889e-05
15.5,1.3500181658444395e-05
15.52,1.2100162819790903e-05
15.54,1.1200150709227944e-05
15.56,1.0300138598664983e-05
15.58,9.500127833720132e-06
15.6,8.500114377539065e-06
15.62,7.6001022669761045e-06
15.64,7.000094193267465e-06
15.66,6.400086119558825e-06
15.68,5.800078045850185e-06
15.7,5.2000699721415455e-06
15.72,4.600061898432906e-06
15.74,4.200056515960478e-06
15.76,3.8000511334880523e-06
15.78,3.4000457510156257e-06
15.8,3.0000403685431992e-06
15.82,2.7000363316888794e-06
15.84,2.400032294834559e-06
15.86,2.2000296035983462e-06
15.88,1.9000255667440261e-06
15.9,1.6000215298897062e-06
15.92,1.5000201842715996e-06
15.94,1.3000174930353864e-06
15.96,1.2000161474172795e-06
15.98,1.0000134561810663e-06
16.0,9.000121105629598e-07
16.02,8.000107649448531e-07
16.04,7.000094193267465e-07
16.06,6.000080737086398e-07
16.08,5.000067280905331e-07
16.1,4.0000538247242656e-07
16.12,4.0000538247242656e-07
16.14,3.000040368543199e-07
16.16,3.000040368543199e-07
16.18,2.0000269123621328e-07
16.2,2.0000269123621328e-07
16.22,2.0000269123621328e-07
16.24,1.0000134561810664e-07
16.26,1.0000134561810664e-07
16.28,1.0000134561810664e-07
16.3,1.0000134561810664e-07
16.32,1.0000134561810664e-07
16.34,1.0000134561810664e-07
16.36,0.0
16.38,0.0
16.4,0.0
16.42,0.0
16.44,0.0
16.46,0.0
16.48,0.0
16.5,0.0
16.52,0.0
16.54,0.0
16.56,0.0
