energy_MeV,spectrum
0.79326,0.8535499586810873
0.79672,0.85657995853441
0.80018,0.8595599583901533
0.80365,0.8625199582468647
0.80711,0.8654399581055124
0.81058,0.8683199579660965
0.81404,0.8711699578281329
0.8175,0.8739799576921055
0.82097,0.8767599575575303
0.82443,0.8794999574248916
0.8279,0.8822099572937052
0.83136,0.8848799571644549
0.83482,0.8875099570371411
0.83829,0.8900999569117636
0.84175,0.8926599567878383
0.84522,0.8951799566658493
0.84868,0.8976699565453126
0.85214,0.9001099564271964
0.85561,0.9025199563105324
0.85907,0.9048899561958046
0.86254,0.9072199560830133
0.866,0.9095199559716741
0.86946,0.9117699558627554
0.87293,0.913989955755289
0.87639,0.916169955649759
0.87986,0.9183099555461651
0.88332,0.9204099554445077
0.88678,0.9224699553447866
0.89025,0.9244899552470018
0.89371,0.9264699551511534
0.89718,0.9284099550572412
0.90064,0.9303099549652654
0.9041,0.932169954875226
0.90757,0.9339899547871229
0.91103,0.935769954700956
0.9145,0.9375099546167256
0.91796,0.9392099545344315
0.92142,0.9408599544545578
0.92489,0.9424799543761363
0.92835,0.9440499543001352
0.93182,0.9455799542260706
0.93528,0.9470799541534581
0.93874,0.9485199540837501
0.94221,0.9499299540154944
0.94567,0.951299953949175
0.94914,0.9526199538852761
0.9526,0.9538999538233134
0.95606,0.9551399537632871
0.95953,0.9563299537056812
0.96299,0.9574899536495275
0.96646,0.9585999535957943
0.96992,0.9596699535439974
0.97338,0.960689953494621
0.97685,0.9616699534471809
0.98031,0.962609953401677
0.98378,0.9634999533585936
0.98724,0.9643499533174466
0.9907,0.9651599532782359
0.99417,0.9659199532414455
0.99763,0.9666399532065916
1.0011,0.9673199531736738
1.0046,0.9679499531431767
1.008,0.9685399531146157
1.0115,0.9690799530884753
1.015,0.9695799530642711
1.0184,0.9700399530420033
1.0219,0.9704499530221559
1.0253,0.9708099530047288
1.0288,0.9711399529887541
1.0323,0.9714099529756839
1.0357,0.97163995296455
1.0392,0.9718299529553523
1.0427,0.9719699529485752
1.0461,0.9720699529437344
1.0496,0.9721199529413139
1.0531,0.9721299529408299
1.0565,0.9720899529427662
1.06,0.9720099529466389
1.0634,0.971879952952932
1.0669,0.9716999529616455
1.0704,0.9714799529722953
1.0738,0.9712199529848814
1.0773,0.9709099529998881
1.0808,0.9705499530173151
1.0842,0.9701499530366783
1.0877,0.9696999530584621
1.0912,0.9692099530821822
1.0946,0.9686699531083227
1.0981,0.9680799531368837
1.1016,0.9674499531673808
1.105,0.9667799531998144
1.1085,0.9660499532351524
1.1119,0.9652799532724269
1.1154,0.9644699533116377
1.1189,0.9636099533532687
1.1223,0.9626999533973203
1.1258,0.9617499534433082
1.1293,0.9607499534917164
1.1327,0.959709953542061
1.1362,0.9586199535948262
1.1397,0.9574799536500116
1.1431,0.9562999537071335
1.1466,0.9550699537666757
1.15,0.9537899538286383
1.1535,0.9524699538925373
1.157,0.9510999539588566
1.1604,0.9496899540271124
1.1639,0.9482299540977885
1.1674,0.9467199541708851
1.1708,0.9451699542459179
1.1743,0.9435699543233712
1.1778,0.9419199544032449
1.1812,0.940229954485055
1.1847,0.9384899545692855
1.1882,0.9367099546554523
1.1916,0.9348799547440395
1.1951,0.9329999548350472
1.1985,0.931079954927991
1.202,0.9291099550233554
1.2055,0.9270999551206561
1.2089,0.9250399552203772
1.2124,0.9229299553225188
1.2159,0.9207799554265966
1.2193,0.9185799555330948
1.2228,0.9163399556415296
1.2263,0.9140499557523846
1.2297,0.91170995586566
1.2332,0.9093299559808717
1.2366,0.9068999560985039
1.2401,0.9044199562185565
1.2436,0.9018999563405455
1.247,0.8993399564644708
1.2505,0.8967299565908164
1.254,0.8940699567195826
1.2574,0.891369956850285
1.2609,0.8886199569834078
1.2644,0.885829957118467
1.2678,0.8829899572559466
1.2713,0.8800999573958467
1.2748,0.877169957537683
1.2782,0.8741999576814556
1.2817,0.8711799578276487
1.2851,0.8681099579762623
1.2886,0.8649999581268121
1.2921,0.8618399582797824
1.2955,0.858639958434689
1.299,0.8553899585920159
1.3025,0.8520999587512793
1.3059,0.8487599589129631
1.3094,0.8453799590765831
1.3129,0.8419499592426236
1.3163,0.8384799594106005
1.3198,0.8349699595805137
1.3232,0.8314099597528473
1.3267,0.8277999599276012
1.3302,0.8241499601042916
1.3336,0.8204499602834023
1.3371,0.8167099604644494
1.3406,0.8129299606474328
1.344,0.8090999608328366
1.3475,0.8052299610201767
1.351,0.8013099612099374
1.3544,0.7973499614016343
1.3579,0.7933499615952675
1.3614,0.7892999617913211
1.3648,0.7851999619897952
1.3683,0.7810599621902056
1.3717,0.7768799623925524
1.3752,0.7726599625968354
1.3787,0.768389962803539
1.3821,0.7640699630126628
1.3856,0.7597199632232389
1.3891,0.7553099634367196
1.3925,0.7508699636516526
1.396,0.7463799638690058
1.3995,0.7418499640882955
1.4029,0.7372699643100055
1.4064,0.7326499645336519
1.4098,0.7279899647592346
1.4133,0.7232799649872378
1.4168,0.7185299652171773
1.4202,0.713739965449053
1.4237,0.7088999656833492
1.4272,0.7040199659195818
1.4306,0.6990899661582348
1.4341,0.694119966398824
1.4376,0.6891099666413497
1.441,0.6840599668858117
1.4445,0.678959967132694
1.448,0.6738199673815127
1.4514,0.6686299676327518
1.4549,0.6633999678859274
1.4583,0.6581199681415233
1.4618,0.6528099683985713
1.4653,0.6474499686580398
1.4687,0.6420399689199289
1.4722,0.6365899691837541
1.4757,0.6310999694495157
1.4791,0.6255599697176978
1.4826,0.6199799699878161
1.4861,0.6143499702603549
1.4895,0.60867997053483
1.493,0.6029599708117257
1.4964,0.5971999710905574
1.4999,0.5913899713718097
1.5034,0.5855399716549983
1.5068,0.5796399719406075
1.5103,0.5736999722281527
1.5138,0.5677099725181186
1.5172,0.5616699728105047
1.5207,0.5555899731048273
1.5242,0.5494599734015702
1.5276,0.5432799737007336
1.5311,0.5370599740018331
1.5346,0.5307799743058375
1.538,0.524459974611778
1.5415,0.5180899749201389
1.5449,0.5116699752309202
1.5484,0.5051899755446061
1.5519,0.4986699758602282
1.5553,0.4920999761782708
1.5588,0.4854699764992179
1.5623,0.4787899768225854
1.5657,0.47205997714837333
1.5692,0.4652699774770658
1.5727,0.45841997780866267
1.5761,0.45151997814267997
1.5796,0.4445599784796019
1.583,0.4375499788189441
1.5865,0.43046997916167495
1.59,0.4233299795073103
1.5934,0.41611997985633414
1.5969,0.4088499802082626
1.6004,0.40151998056309546
1.6038,0.3941099809218011
1.6073,0.38663998128341115
1.6108,0.37908998164889385
1.6142,0.3714699820177652
1.6177,0.3637699823905092
1.6212,0.35597998276760995
1.6246,0.3481199831480992
1.6281,0.3401599835334294
1.6315,0.3321199839226322
1.635,0.3239799843166758
1.6385,0.3157399847155603
1.6419,0.30738998511976967
1.6454,0.2989399855288199
1.6489,0.29035998594416323
1.6523,0.28166998636483137
1.6558,0.27283998679227683
1.6593,0.2638699872264993
1.6627,0.25474998766798307
1.6662,0.24547998811672814
1.6696,0.23601998857467077
1.6731,0.2263899890408428
1.6766,0.21654998951718052
1.68,0.20647999000465223
1.6835,0.1961799905032578
1.687,0.18559999101541771
1.6904,0.17472999154161606
1.6939,0.1635199920842732
1.6974,0.15192999264532553
1.7008,0.13989999322767746
1.7043,0.1273799938337495
1.7078,0.11425999446886653
1.7112,0.10044999513738528
1.7147,0.08579599584676066
1.7181,0.07009499660681953
1.7216,0.053075997430680553
1.7251,0.03440099833470574
1.7285,0.01403299932068619
1.732,0.0
