radius_km,radius_fraction,mass_density_g_cm3,electron_fraction,electron_density_mol_cm3,neutron_density_mol_cm3,depth_km
5842.207,0.917,3.888195807638547,0.495,1.9246569247810807,1.9635388828574665,528.7929999999998
5848.578,0.918,3.8812679050433982,0.495,1.921227612996482,1.9600402920469162,522.4219999999998
5854.9490000000005,0.919,3.8741618390567254,0.495,1.9177101103330791,1.9564517287236463,516.0509999999997
5861.320000000001,0.92,3.866877052121214,0.495,1.914104140800001,1.9527729113212131,509.6799999999997
5867.691000000001,0.921,3.8594129860724835,0.495,1.9104094281058792,1.9490035579666043,503.30899999999974
5874.062,0.922,3.8517690821391475,0.495,1.906625695658878,1.9451433864802694,496.93799999999976
5880.433,0.923,3.8439447809427856,0.495,1.9027526665666787,1.9411921143761068,490.5669999999997
5886.804,0.924,3.8359395224979416,0.495,1.898790063636481,1.9371494588614606,484.19599999999974
5893.175,0.925,3.8277527462121204,0.495,1.8947376093749995,1.933015136837121,477.8249999999997
5899.546,0.926,3.819383890885818,0.495,1.89059502598848,1.9287888648973381,471.4539999999997
5905.917,0.927,3.810832394712485,0.495,1.88636203538268,1.924470359329805,465.0829999999997
5912.2880000000005,0.928,3.80209769527855,0.495,1.8820383591628822,1.920059336115668,458.7119999999997
5918.659000000001,0.929,3.7931792295633926,0.495,1.8776237186338793,1.9155555109295133,452.34099999999967
5925.030000000001,0.93,3.7840764339393878,0.495,1.8731178347999968,1.910958599139391,445.9699999999997
5931.401000000001,0.931,3.7747887441718797,0.495,1.8685204283650805,1.9062683158067992,439.5989999999997
5937.772,0.932,3.765315595419156,0.495,1.8638312197324822,1.9014843756866737,433.22799999999967
5944.143,0.933,3.7556564222324806,0.495,1.859049929005078,1.8966064932274027,426.8569999999997
5950.514,0.934,3.7458106585561173,0.495,1.854176275985278,1.8916343825708393,420.48599999999965
5956.885,0.935,3.7357777377272745,0.495,1.8492099801750008,1.8865677575522737,414.11499999999967
5963.256,0.936,3.725557092476117,0.495,1.844150760775678,1.8814063317004392,407.74399999999963
5969.627,0.937,3.7151481549258167,0.495,1.8389983366882792,1.8761498182375376,401.37299999999965
5975.9980000000005,0.9380000000000001,3.546282350985369,0.495,1.7554097637377577,1.7908725872476112,395.00199999999967
5982.369000000001,0.9390000000000001,3.5389180330602183,0.495,1.751764426364808,1.7871536066954103,388.63099999999963
5988.740000000001,0.9400000000000001,3.531694290101002,0.495,1.748188673599996,1.7835056165010061,382.25999999999965
5995.111000000001,0.9410000000000001,3.5246115962990094,0.495,1.7446827401680096,1.7799288561309998,375.8889999999996
6001.482,0.9420000000000001,3.5176704263502176,0.495,1.7412468610433578,1.7764235653068599,369.51799999999963
6007.853,0.9430000000000001,3.5108712554553745,0.495,1.7378812714504104,1.772989984004964,363.1469999999996
6014.224,0.9440000000000001,3.5042145593199128,0.495,1.7345862068633568,1.769628352456556,356.7759999999996
6020.595,0.9450000000000001,3.497700814154035,0.495,1.7313619030062473,1.7663389111477876,350.40499999999963
6026.966,0.9460000000000001,3.49133049667264,0.495,1.7282085958529567,1.7631219008196832,344.0339999999996
6033.337,0.9470000000000001,3.4851040840953673,0.495,1.7251265216272067,1.7599775624681606,337.6629999999996
6039.7080000000005,0.9480000000000001,3.4790220541465855,0.495,1.7221159168025597,1.7569061373440258,331.2919999999996
6046.079000000001,0.9490000000000001,3.473084885055371,0.495,1.7191770181024086,1.7539078669529622,324.9209999999996
6052.450000000001,0.9500000000000001,3.4672930555555554,0.495,1.7163100624999998,1.7509829930555556,318.54999999999956
6058.821000000001,0.9510000000000001,3.4616470448856735,0.495,1.7135152872184083,1.7481317576672653,312.1789999999996
6065.192,0.9520000000000001,3.456147332789008,0.495,1.7107929297305589,1.7453544030584491,305.80799999999954
6071.563,0.9530000000000001,3.450794399513549,0.495,1.7081432277592068,1.7426511717543423,299.43699999999956
6077.934,0.9540000000000001,3.445588725812035,0.495,1.7055664192769573,1.7400223065350775,293.0659999999996
6084.305,0.9550000000000001,3.4405307929419147,0.495,1.7030627425062477,1.737468050435667,286.69499999999954
6090.676,0.9560000000000001,3.4356210826653664,0.495,1.7006324359193563,1.73498864674601,280.32399999999956
6097.0470000000005,0.9570000000000001,3.430860077249305,0.495,1.6982757382384062,1.732584339010899,273.9529999999995
6103.418000000001,0.9580000000000001,3.426248259465369,0.495,1.6959928884353577,1.7302553710300113,267.58199999999954
6109.789000000001,0.9590000000000001,3.421786112589913,0.495,1.693784125732007,1.728001986857906,261.2109999999995
6116.16,0.96,3.4174741204040338,0.495,1.6916496895999966,1.7258244308040371,254.84000000000023
6122.531,0.961,3.4133127671935557,0.495,1.6895898197608101,1.7237229474327456,248.46900000000022
6128.902,0.962,3.4093025377490096,0.495,1.6876047561857597,1.72169778156325,242.0980000000002
6135.273,0.963,3.4054439173656785,0.495,1.6856947390960109,1.7197491782696677,235.7270000000002
6141.644,0.964,3.401737391843555,0.495,1.6838600089625597,1.7178773828809955,229.3560000000002
6148.014999999999,0.965,3.398183447487371,0.495,1.6821008065062486,1.7160826409811225,222.98500000000018
6154.3859999999995,0.966,3.3947825711065875,0.495,1.680417372697761,1.7143651984088266,216.6140000000002
6160.757,0.967,3.391535250015375,0.495,1.6788099487576105,1.7127253012577643,210.2430000000002
6167.128,0.968,3.3884419720326413,0.495,1.6772787761561574,1.711163195876484,203.87200000000018
6173.499,0.969,3.3855032254820334,0.495,1.6758240966136064,1.709679128868427,197.50100000000018
6179.87,0.97,3.3827194991919116,0.495,1.6744461520999963,1.7082733470919154,191.13000000000017
6186.241,0.971,3.3800912824953704,0.495,1.6731451848352084,1.706946097660162,184.75900000000016
6192.612,0.972,3.3776190652302147,0.495,1.6719214372889564,1.7056976279412583,178.38800000000015
6198.983,0.973,3.375303337739005,0.495,1.6707751521808074,1.7045281855581975,172.01700000000017
6205.354,0.974,3.373144590869008,0.495,1.669706572480159,1.703438018388849,165.64600000000016
6211.724999999999,0.975,3.3711433159722177,0.495,1.6687159414062478,1.70242737456597,159.27500000000015
6218.096,0.976,3.3693000049053747,0.495,1.6678035024281606,1.7014965024772142,152.90400000000014
6224.467,0.977,3.367615150029917,0.495,1.666969499264809,1.7006456507651082,146.53300000000013
6230.838,0.978,3.3660892442120334,0.495,1.6662141758849565,1.699875068327077,140.16200000000012
6237.209,0.979,3.3647227808226376,0.495,1.6655377765072057,1.699185004315432,133.7910000000001
6243.58,0.98,3.3635162537373637,0.495,1.664940545599995,1.6985757081373687,127.42000000000012
6249.951,0.981,3.3624701573365807,0.495,1.6644227278816075,1.6980474294549732,121.0490000000001
6256.322,0.982,3.3615849865053735,0.495,1.66398456832016,1.6976004181852136,114.6780000000001
6262.693,0.983,3.360861236633556,0.495,1.6636263121336103,1.6972349244999458,108.3070000000001
6269.064,0.984,3.360299403615679,0.495,1.6633482047897612,1.6969511988259178,101.93600000000009
6275.4349999999995,0.985,3.3598999838510117,0.495,1.6631504920062508,1.696749491844761,95.56500000000008
6281.806,0.986,3.359663474243556,0.495,1.66303341975056,1.6966300544929958,89.19400000000007
6288.177,0.987,3.359590372202032,0.495,1.662997234240006,1.6965931379620263,82.82300000000008
6294.548,0.988,3.359681175639916,0.495,1.6630421819417585,1.6966389936981576,76.45200000000007
6300.919,0.989,3.3599363829753655,0.495,1.663168509572806,1.6967678734025595,70.08100000000006
6307.29,0.99,3.360356493131311,0.495,1.6633764640999988,1.696980029031312,63.71000000000006
6313.661,0.991,3.3609420055353723,0.495,1.6636662927400092,1.697275712795363,57.33900000000005
6320.032,0.992,3.361693420119921,0.495,1.6640382429593608,1.6976551771605601,50.968000000000046
6326.403,0.993,3.362611237322039,0.495,1.6644925624744094,1.6981186748476298,44.59700000000004
6332.774,0.994,3.3636959580835573,0.495,1.6650294992513608,1.6986664588321965,38.226000000000035
6339.1449999999995,0.995,3.3649480838510053,0.495,1.6656493015062477,1.6992987823447576,31.85500000000003
6345.516,0.996,3.366368116575669,0.495,1.6663522177049561,1.700015898870713,25.484000000000023
6351.887,0.997,3.3679565587135514,0.495,1.667138496563208,1.7008180621503435,19.113000000000017
6358.258,0.998,3.369713913225364,0.495,1.6680083870465552,1.701705526178809,12.742000000000012
6364.629,0.999,3.3716406835765804,0.495,1.6689621383704072,1.7026785452061732,6.371000000000006
6371.0,1.0,3.37373737373737,0.495,1.6699999999999982,1.703737373737372,0.0
