reco_energy	reco_coszen	pid	pdg	true_energy	true_coszen	weight	type	interaction	MaCCQE_linear	MaCCQE_quad	MaCCRES_linear	MaCCRES_quad	Q2	W	x	y
57.4	-0.065	0.875	12	82.40845748	0.97454065	0.0162350905888492	0	2	0.00000000	0.00000000	0.00000000	0.00000000	32.48570117	9.32016180	0.27421140	0.76555604
23.8	0.045	0.650	12	50.19391290	0.90705403	0.0037059607245933	0	2	0.00000000	0.00000000	0.00000000	0.00000000	1.58825452	9.58514455	0.01715517	0.98223647
13.3	-0.835	0.650	12	154.73049447	-0.63299493	0.1096168444995012	0	2	0.00000000	0.00000000	0.00000000	0.00000000	45.98128591	5.84857011	0.57979953	0.27294138
7.4	-0.615	0.650	12	11.69723593	-0.40730976	0.0000467966864791	0	2	0.00000000	0.00000000	0.00000000	0.00000000	0.88556656	3.59082959	0.06865892	0.58719592
23.8	-0.615	0.875	12	85.56187297	-0.75527664	0.0181229125263546	0	2	0.00000000	0.00000000	0.00000000	0.00000000	30.75960354	6.66239920	0.41418374	0.46222075
23.8	-0.725	0.650	12	66.89877791	0.18110492	0.0087084869148495	0	2	0.00000000	0.00000000	0.00000000	0.00000000	45.49195416	7.66253562	0.44028091	0.82248614
13.3	-0.945	0.650	12	54.83131241	-0.36957074	0.0048228224355971	0	2	0.00000000	0.00000000	0.00000000	0.00000000	14.10057340	5.20193327	0.35007158	0.39119502
23.8	-0.725	0.875	12	54.56838429	-0.95669762	0.0047483735912113	0	2	0.00000000	0.00000000	0.00000000	0.00000000	9.36498805	9.51960733	0.09449434	0.96716906
23.8	-0.615	0.650	12	25.99534975	-0.88723821	0.0005228179180707	0	2	0.00000000	0.00000000	0.00000000	0.00000000	17.62002677	5.42783541	0.38138705	0.94642672
13.3	-0.945	0.650	12	30.34990029	-0.86031650	0.0008273500744051	0	2	0.00000000	0.00000000	0.00000000	0.00000000	17.73073080	5.69980150	0.35938073	0.86567849
77.0	0.045	0.875	12	121.84255638	0.81310080	0.0546210884658700	0	2	0.00000000	0.00000000	0.00000000	0.00000000	105.25680030	10.56081324	0.48751214	0.94364309
