reco_energy	reco_coszen	pid	pdg	true_energy	true_coszen	weight	type	interaction	MaCCQE_linear	MaCCQE_quad	MaCCRES_linear	MaCCRES_quad	Q2	W	x	y
7.4	-0.615	0.650	16	21.88139864	-0.49439626	0.0000968935470937	1	2	0.00000000	0.00000000	0.00000000	0.00000000	3.29431835	3.50235225	0.22442051	0.35724814
17.8	-0.395	0.875	16	35.26552854	-0.32359533	0.0004612961445078	1	2	0.00000000	0.00000000	0.00000000	0.00000000	3.55683861	5.06524652	0.12554142	0.42782756
32.0	-0.505	0.650	16	42.53119654	-0.54945956	0.0008442367878673	1	2	0.00000000	0.00000000	0.00000000	0.00000000	7.42614110	3.62580949	0.37713248	0.24654926
9.9	-0.615	0.650	16	15.46455386	-0.63249026	0.0000309880263697	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.16161712	1.70136943	0.36589745	0.10932218
17.8	-0.835	0.650	16	27.39736833	-0.17211811	0.0002022070417975	1	2	0.00000000	0.00000000	0.00000000	0.00000000	3.37068712	2.63381528	0.35759078	0.18321681
42.8	-0.175	0.650	16	37.24698094	0.57645542	0.0005505750912201	1	2	0.00000000	0.00000000	0.00000000	0.00000000	5.37442546	4.12280170	0.25008551	0.30725183
42.8	-0.065	0.650	16	22.27014714	0.22724231	0.0001033289923077	1	2	0.00000000	0.00000000	0.00000000	0.00000000	6.45369631	3.19845634	0.40840361	0.37786608
23.8	-0.835	0.650	16	49.70855105	-0.64993932	0.0013886153722974	1	2	0.00000000	0.00000000	0.00000000	0.00000000	10.46074296	5.73407675	0.24637390	0.45486106
13.3	-0.725	0.650	16	31.41281191	-0.53821694	0.0003175474141644	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.09311923	2.96651570	0.20906593	0.16972505
9.9	-0.505	0.650	16	30.39564224	-0.08179847	0.0002836572526223	1	2	0.00000000	0.00000000	0.00000000	0.00000000	13.56809281	3.39578148	0.56025160	0.42429354
17.8	-0.725	0.650	16	31.09999252	-0.94837006	0.0003071616212555	1	2	0.00000000	0.00000000	0.00000000	0.00000000	10.27677682	5.59815631	0.25228642	0.69750096
17.8	-0.835	0.875	16	26.60807888	0.23956417	0.0001848700804160	1	2	0.00000000	0.00000000	0.00000000	0.00000000	7.09704681	4.45165284	0.27262055	0.52101184
42.8	-0.395	0.650	16	23.62513421	-0.06081432	0.0001252440215752	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.59518621	3.40300638	0.19521382	0.29965790
23.8	-0.835	0.650	16	29.81735597	-0.96715610	0.0002673541463565	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.34194783	3.94038562	0.13786692	0.30338218
17.8	-0.065	0.650	16	19.57031954	0.28019532	0.0000669641617105	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.70731073	2.37358158	0.26430464	0.17577289
17.8	-0.835	0.650	16	38.64635777	0.02911083	0.0006186842401644	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.50269403	2.52635405	0.21456052	0.09650598
7.4	-0.835	0.650	16	10.57913210	-0.87689722	0.0000086755481523	1	0	0.32792265	0.07847335	0.00000000	0.00000000	1.01716925	0.74408517	1.47573296	0.03469584
17.8	-0.615	0.650	16	17.10539070	-0.51026458	0.0000427916024822	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.65635844	1.54680319	0.30283352	0.06747551
7.4	-0.835	0.650	16	19.28560993	0.53268688	0.0000643089343238	1	0	0.23377892	0.03260212	0.00000000	0.00000000	0.55093102	0.99483300	0.83594026	0.01819829
9.9	-0.615	0.650	16	14.01875388	-0.90636442	0.0000222717132412	1	2	0.00000000	0.00000000	0.00000000	0.00000000	3.41868967	3.00699508	0.29524554	0.43985442
23.8	-0.505	0.875	16	40.71463067	-0.50705156	0.0007336837460778	1	2	0.00000000	0.00000000	0.00000000	0.00000000	4.05673308	3.69777109	0.24077459	0.22037246
9.9	-0.945	0.875	16	12.22170366	-0.83877525	0.0000140656298908	1	2	0.00000000	0.00000000	0.00000000	0.00000000	7.30467630	2.74542362	0.52324041	0.60828903
13.3	-0.065	0.875	16	46.42827627	0.20726499	0.0011155326585867	1	2	0.00000000	0.00000000	0.00000000	0.00000000	6.42445826	4.46216962	0.25239635	0.29195299
42.8	0.045	0.650	16	37.42472962	-0.58461469	0.0005588811213043	1	1	0.00000000	0.00000000	0.20938339	-0.01165537	0.35723750	1.31058852	0.29936650	0.01697998
32.0	0.045	0.650	16	46.37273637	-0.30869768	0.0011128653393426	1	2	0.00000000	0.00000000	0.00000000	0.00000000	19.79778391	4.45204277	0.51108332	0.44484036
23.8	-0.505	0.650	16	45.48993729	-0.93802014	0.0010433936743418	1	2	0.00000000	0.00000000	0.00000000	0.00000000	8.08817503	4.23743732	0.32143789	0.29456434
17.8	-0.505	0.650	16	43.05206379	0.71870067	0.0008772730463337	1	1	0.00000000	0.00000000	0.10752538	-0.02304201	0.10289616	1.19019466	0.16130674	0.00789032
32.0	-0.615	0.650	16	32.64421798	0.02644814	0.0003587667029832	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.49044931	3.71191877	0.10359535	0.23469980
13.3	-0.725	0.650	16	14.14120217	0.09622883	0.0000230186682089	1	1	0.00000000	0.00000000	0.91602390	0.27141496	2.61487599	2.06982026	0.43454786	0.22660484
23.8	-0.945	0.650	16	20.32972706	-0.90322630	0.0000762945920836	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.10244326	2.53989091	0.16523626	0.17476778
13.3	-0.175	0.650	16	20.95866898	0.12783386	0.0000845453400067	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.91819199	1.71430058	0.30858926	0.07560161
9.9	-0.725	0.650	16	46.07200610	-0.92954653	0.0010890686849611	1	2	0.00000000	0.00000000	0.00000000	0.00000000	6.84062071	3.35862243	0.39680162	0.19926315
17.8	0.045	0.650	16	155.17722907	-0.39306016	0.0481993478139684	1	2	0.00000000	0.00000000	0.00000000	0.00000000	23.38721780	7.83571395	0.27873761	0.28793671
57.4	-0.285	0.650	16	116.70363445	0.23611742	0.0204053534682497	1	2	0.00000000	0.00000000	0.00000000	0.00000000	9.62134251	10.61211254	0.07928151	0.55375982
42.8	-0.505	0.875	16	70.91349434	-0.45515695	0.0043372405603993	1	2	0.00000000	0.00000000	0.00000000	0.00000000	8.27060677	5.03936663	0.25227375	0.24619457
